"word","id","accuracy","rt","trial_type","trial_number"
"elbow",50,"correct",494.686091068856,"practice",1
"drown",50,"correct",469.7996800492,"practice",2
"brick",50,"correct",521.767077230141,"practice",3
"climb",50,"correct",528.005542247173,"practice",4
"fruit",50,"correct",510.151053095718,"practice",5
"snorp",50,"incorrect",589.669404087014,"practice",6
"blarp",50,"correct",539.710704224984,"practice",7
"drorp",50,"correct",505.712650704514,"practice",8
"plimp",50,"correct",497.962993846133,"practice",9
"florp",50,"correct",528.313527297742,"practice",10
"glasp",50,"correct",492.696067358596,"experimental",11
"dramp",50,"correct",531.076542583329,"experimental",12
"chair",50,"correct",422.766198124492,"experimental",13
"prump",50,"correct",544.124715790946,"experimental",14
"xrimp",50,"correct",528.313527297742,"experimental",15
"clock",50,"correct",494.686091068856,"experimental",16
"judge",50,"correct",527.875097572581,"experimental",17
"xlorp",50,"correct",468.118329288146,"experimental",18
"water",50,"correct",514.088852493238,"experimental",19
"wrasp",50,"correct",465.566613465763,"experimental",20
"prasp",50,"correct",526.617524958718,"experimental",21
"mrump",50,"correct",538.738381177394,"experimental",22
"qrump",50,"correct",547.351589760019,"experimental",23
"squat",50,"correct",591.536968116392,"experimental",24
"sloth",50,"correct",523.904708031066,"experimental",25
"dresp",50,NA,NA,"experimental",26
"glorf",50,"correct",559.644764041584,"experimental",27
"knasp",50,"incorrect",549.090450258467,"experimental",28
"trimp",50,"correct",530.9445996091,"experimental",29
"trasp",50,"correct",563.147109419181,"experimental",30
"plant",50,"correct",480.583071186983,"experimental",31
"scary",50,"correct",571.589797103433,"experimental",32
"light",50,"correct",500.049441914276,"experimental",33
"quiet",50,"correct",534.082872811498,"experimental",34
"lwump",50,"correct",548.428700214416,"experimental",35
"snibb",50,"incorrect",486.474708093755,"experimental",36
"ruler",50,"incorrect",436.863026260559,"experimental",37
"plurt",50,"correct",484.3400274848,"experimental",38
"dworp",50,"correct",518.978574303628,"experimental",39
"dwasp",50,"correct",461.501198517189,"experimental",40
"sleek",50,"correct",482.66618408248,"experimental",41
"blorf",50,"correct",469.7996800492,"experimental",42
"laugh",50,"correct",589.669404087014,"experimental",43
"globe",50,"correct",528.005542247173,"experimental",44
"flock",50,"correct",555.657416245539,"experimental",45
"zworp",50,"correct",381.955459812411,"experimental",46
"mango",50,"correct",589.068556100975,"experimental",47
"crane",50,"correct",520.112814612185,"experimental",48
"blump",50,"correct",482.358068854405,"experimental",49
"vlump",50,"correct",511.066493014727,"experimental",50
"grind",50,"correct",509.479904795861,"experimental",51
"plasp",50,"correct",477.549135780318,"experimental",52
"nrimp",50,"correct",663.838316471851,"experimental",53
"bread",50,"correct",457.07652946836,"experimental",54
"swoop",50,"correct",518.845951726543,"experimental",55
"flame",50,"correct",545.445413501055,"experimental",56
"sweep",50,"correct",539.710704224984,"experimental",57
"vlasp",50,"correct",526.912854706093,"experimental",58
"klirp",50,"correct",622.186916892064,"experimental",59
"frasp",50,"correct",569.086319525758,"experimental",60
"ocean",50,"correct",534.012045660696,"experimental",61
"shred",50,"correct",494.17688503976,"experimental",62
"quote",50,"correct",533.150717931969,"experimental",63
"grape",50,"correct",425.979382987924,"experimental",64
"group",50,"correct",439.350170195907,"experimental",65
"skump",50,"incorrect",542.857431501459,"experimental",66
"spork",50,"correct",474.970220926373,"experimental",67
"piano",50,"correct",530.220720462634,"experimental",68
"drisp",50,"correct",427.628806296748,"experimental",69
"train",50,"correct",486.985707890614,"experimental",70
"honor",50,"correct",578.697342055755,"experimental",71
"swipe",50,"correct",526.367235817924,"experimental",72
"hrump",50,"correct",511.165605058892,"experimental",73
"plane",50,"correct",481.098435111371,"experimental",74
"saint",50,"correct",532.701032186376,"experimental",75
"crasp",50,"correct",463.751280770323,"experimental",76
"speak",50,"correct",510.870227564392,"experimental",77
"apple",50,NA,NA,"experimental",78
"sugar",50,"correct",437.858162835195,"experimental",79
"zlorp",50,"correct",579.907963350475,"experimental",80
"table",50,"correct",588.91076413111,"experimental",81
"liver",50,"correct",497.962993846133,"experimental",82
"brush",50,"correct",607.033172279367,"experimental",83
"twasp",50,NA,NA,"experimental",84
"brump",50,"correct",444.218099965059,"experimental",85
"flasp",50,"correct",515.096861793745,"experimental",86
"qrasp",50,"correct",500.331813143084,"experimental",87
"nlorp",50,"correct",494.952509955384,"experimental",88
"stare",50,"correct",567.438379601268,"experimental",89
"quibb",50,"correct",448.923960991735,"experimental",90
"zrimp",50,"correct",539.734100889224,"experimental",91
"slurb",50,"correct",525.614430859607,"experimental",92
"blasp",50,"correct",533.478586677618,"experimental",93
"quill",50,NA,NA,"experimental",94
"mlorp",50,"correct",576.791753833776,"experimental",95
"jwump",50,"correct",514.38205369573,"experimental",96
"pluck",50,"correct",438.979970715259,"experimental",97
"grisp",50,"correct",505.712650704514,"experimental",98
"onion",50,"correct",585.27185202269,"experimental",99
"jlorp",50,"correct",449.989131394226,"experimental",100
"florp",50,"correct",434.63088016225,"experimental",101
"snack",50,"correct",509.285901485175,"experimental",102
"flibb",50,NA,NA,"experimental",103
"shine",50,"correct",550.826736595091,"experimental",104
"heart",50,"correct",474.047227372614,"experimental",105
"haste",50,"correct",490.561909472254,"experimental",106
"clorb",50,"correct",539.904681636259,"experimental",107
"mirth",50,"correct",559.71130782868,"experimental",108
"wrump",50,"incorrect",510.151053095718,"experimental",109
"quart",50,"correct",551.321808502697,"experimental",110
