"word","id","accuracy","rt","trial_type","trial_number"
"fruit",7,"correct",546.928293038713,"practice",1
"elbow",7,"correct",475.843736029977,"practice",2
"brick",7,"correct",496.115505462326,"practice",3
"drown",7,"correct",521.712687897797,"practice",4
"climb",7,"correct",468.557139058163,"practice",5
"blarp",7,"correct",437.683960611216,"practice",6
"plimp",7,"correct",539.326952034345,"practice",7
"drorp",7,"incorrect",490.876821360074,"practice",8
"florp",7,"incorrect",511.346289939638,"practice",9
"snorp",7,"correct",592.718596667008,"practice",10
"xlorp",7,"correct",502.992681471094,"experimental",11
"frasp",7,"correct",560.665174873936,"experimental",12
"nrimp",7,"correct",523.596603245498,"experimental",13
"flibb",7,"correct",437.683960611216,"experimental",14
"florp",7,"correct",476.215842225083,"experimental",15
"liver",7,"correct",522.262254360077,"experimental",16
"wrasp",7,"correct",435.016547698937,"experimental",17
"snack",7,"correct",475.050652007809,"experimental",18
"twasp",7,"correct",531.466434582377,"experimental",19
"quote",7,NA,NA,"experimental",20
"blorf",7,"correct",471.004222457866,"experimental",21
"skump",7,"correct",550.444351476466,"experimental",22
"dresp",7,"correct",439.888288219615,"experimental",23
"honor",7,"correct",498.837944981947,"experimental",24
"ruler",7,"correct",615.476142904873,"experimental",25
"stare",7,"incorrect",408.02849318111,"experimental",26
"dworp",7,"correct",451.676221010645,"experimental",27
"laugh",7,"correct",510.031401835593,"experimental",28
"jlorp",7,"correct",499.915961966263,"experimental",29
"flock",7,"correct",460.897435525336,"experimental",30
"speak",7,"correct",519.854685691529,"experimental",31
"vlasp",7,"correct",516.907092559566,"experimental",32
"table",7,"correct",420.001471989544,"experimental",33
"heart",7,"incorrect",563.556251890147,"experimental",34
"snibb",7,"correct",546.963417982242,"experimental",35
"quill",7,"correct",546.928293038713,"experimental",36
"dwasp",7,NA,NA,"experimental",37
"train",7,"correct",464.62323524797,"experimental",38
"bread",7,"correct",444.403613319729,"experimental",39
"zlorp",7,"correct",537.345409174997,"experimental",40
"flame",7,"correct",502.137554484398,"experimental",41
"brump",7,"correct",516.096075713484,"experimental",42
"group",7,"correct",458.496274046151,"experimental",43
"qrump",7,"correct",535.991996951708,"experimental",44
"zrimp",7,"correct",414.886248839754,"experimental",45
"apple",7,"correct",459.355377611137,"experimental",46
"trimp",7,"correct",411.480274924592,"experimental",47
"piano",7,"correct",442.842023686154,"experimental",48
"sleek",7,"incorrect",468.31782747161,"experimental",49
"pluck",7,"correct",473.903419137856,"experimental",50
"knasp",7,"correct",537.615967487567,"experimental",51
"mirth",7,"correct",496.115505462326,"experimental",52
"mlorp",7,"correct",518.81410937251,"experimental",53
"drisp",7,"correct",447.378876665756,"experimental",54
"prasp",7,"correct",484.410454007259,"experimental",55
"trasp",7,"correct",524.747577104497,"experimental",56
"quiet",7,"correct",430.404070269893,"experimental",57
"quart",7,"correct",490.876821360074,"experimental",58
"klirp",7,"correct",487.365951094807,"experimental",59
"crane",7,"correct",444.26944222499,"experimental",60
"grisp",7,"correct",419.864460869178,"experimental",61
"zworp",7,"correct",488.381539195424,"experimental",62
"spork",7,"correct",474.395418217671,"experimental",63
"mrump",7,"correct",425.309640394282,"experimental",64
"vlump",7,NA,NA,"experimental",65
"wrump",7,"correct",590.021079221539,"experimental",66
"ocean",7,"correct",496.769590987713,"experimental",67
"globe",7,"incorrect",521.712687897797,"experimental",68
"light",7,"correct",443.685508477332,"experimental",69
"scary",7,"correct",461.87453316439,"experimental",70
"slurb",7,"correct",538.280853143112,"experimental",71
"judge",7,"correct",511.346289939638,"experimental",72
"grape",7,"correct",498.654283951959,"experimental",73
"glasp",7,"correct",444.565652608098,"experimental",74
"dramp",7,"correct",507.664953906799,"experimental",75
"lwump",7,"correct",465.914095938061,"experimental",76
"flasp",7,"correct",592.718596667008,"experimental",77
"grind",7,"correct",468.593946332898,"experimental",78
"saint",7,NA,NA,"experimental",79
"blump",7,"correct",530.476374849036,"experimental",80
"water",7,"correct",554.875190415103,"experimental",81
"qrasp",7,"correct",530.840600257442,"experimental",82
"brush",7,"correct",492.179696329713,"experimental",83
"nlorp",7,"incorrect",498.492473602779,"experimental",84
"sugar",7,NA,NA,"experimental",85
"squat",7,"correct",427.62020356924,"experimental",86
"plasp",7,"correct",599.309784109641,"experimental",87
"onion",7,"incorrect",467.759546108011,"experimental",88
"swipe",7,"correct",537.05820284451,"experimental",89
"prump",7,"correct",528.72317568853,"experimental",90
"quibb",7,"correct",510.21644537587,"experimental",91
"jwump",7,"correct",468.557139058163,"experimental",92
"sweep",7,"correct",474.621003845878,"experimental",93
"xrimp",7,"incorrect",578.519696796021,"experimental",94
"plurt",7,"correct",461.911891982319,"experimental",95
"hrump",7,"correct",429.533480570107,"experimental",96
"mango",7,"correct",461.021934114935,"experimental",97
"crasp",7,"correct",585.629333850768,"experimental",98
"haste",7,"correct",527.099959492874,"experimental",99
"blasp",7,"correct",500.402444283343,"experimental",100
"plant",7,"correct",539.326952034345,"experimental",101
"clorb",7,"correct",515.05290043535,"experimental",102
"glorf",7,"correct",483.901754667237,"experimental",103
"sloth",7,"correct",370.917568175075,"experimental",104
"plane",7,"correct",476.502730885349,"experimental",105
"clock",7,"correct",456.162067840743,"experimental",106
"shine",7,"correct",552.324160409961,"experimental",107
"chair",7,"correct",446.175936450961,"experimental",108
"shred",7,"correct",448.7051355888,"experimental",109
"swoop",7,"correct",485.55620176519,"experimental",110
