"word","id","accuracy","rt","trial_type","trial_number"
"climb",58,"correct",563.35140010008,"practice",1
"drown",58,NA,NA,"practice",2
"fruit",58,"correct",515.554686679987,"practice",3
"brick",58,"correct",507.794092810945,"practice",4
"elbow",58,"correct",587.204724965706,"practice",5
"drorp",58,"correct",472.710204643439,"practice",6
"snorp",58,"correct",505.007288107385,"practice",7
"blarp",58,"correct",511.826376565122,"practice",8
"plimp",58,"correct",544.014425292072,"practice",9
"florp",58,"correct",484.430322806815,"practice",10
"spork",58,"correct",505.007288107385,"experimental",11
"quibb",58,"correct",586.841322851332,"experimental",12
"apple",58,"correct",502.577545624059,"experimental",13
"quote",58,"correct",463.670154503139,"experimental",14
"zrimp",58,"correct",512.096286474547,"experimental",15
"flock",58,"correct",543.203185455043,"experimental",16
"pluck",58,NA,NA,"experimental",17
"sleek",58,"correct",516.763496828223,"experimental",18
"ruler",58,"correct",535.68509943217,"experimental",19
"slurb",58,"correct",497.88651647534,"experimental",20
"quiet",58,"correct",501.482366669415,"experimental",21
"plurt",58,"correct",577.832396254892,"experimental",22
"heart",58,"correct",507.794092810945,"experimental",23
"plane",58,"incorrect",535.979124850313,"experimental",24
"globe",58,NA,NA,"experimental",25
"table",58,"correct",627.993446286015,"experimental",26
"clorb",58,"correct",546.103502157235,"experimental",27
"sweep",58,"correct",571.942500761207,"experimental",28
"snack",58,"correct",415.530788489045,"experimental",29
"liver",58,"correct",538.394027039364,"experimental",30
"train",58,"correct",574.692093904701,"experimental",31
"wrasp",58,"correct",537.261444898807,"experimental",32
"swipe",58,"correct",515.554686679987,"experimental",33
"piano",58,"correct",494.371349020652,"experimental",34
"honor",58,"correct",603.883085262547,"experimental",35
"grind",58,"correct",501.588827032495,"experimental",36
"glasp",58,"correct",558.619022229954,"experimental",37
"jlorp",58,"correct",468.796794603869,"experimental",38
"mango",58,"correct",582.828669925125,"experimental",39
"plasp",58,"correct",516.244637277504,"experimental",40
"swoop",58,NA,NA,"experimental",41
"knasp",58,"correct",453.215744198519,"experimental",42
"florp",58,"correct",483.018083055052,"experimental",43
"mlorp",58,"correct",444.18521466494,"experimental",44
"crasp",58,"correct",459.103262335308,"experimental",45
"sloth",58,"incorrect",439.860978492285,"experimental",46
"zworp",58,"correct",439.344410720134,"experimental",47
"flibb",58,"correct",429.155796600678,"experimental",48
"jwump",58,"correct",397.038064834112,"experimental",49
"dramp",58,"correct",524.968464566721,"experimental",50
"trimp",58,"correct",477.419600257389,"experimental",51
"grisp",58,"correct",560.683354576772,"experimental",52
"qrasp",58,"correct",524.909764894011,"experimental",53
"water",58,"correct",470.598010742513,"experimental",54
"ocean",58,"correct",541.509816932846,"experimental",55
"brush",58,"correct",549.358211561926,"experimental",56
"sugar",58,"correct",555.862808111639,"experimental",57
"crane",58,"incorrect",530.587700556343,"experimental",58
"drisp",58,"correct",505.269601676137,"experimental",59
"chair",58,"correct",516.877863333676,"experimental",60
"hrump",58,"correct",581.290830911254,"experimental",61
"light",58,"correct",575.405209714635,"experimental",62
"mirth",58,"correct",472.710204643439,"experimental",63
"speak",58,"correct",511.826376565122,"experimental",64
"xlorp",58,"correct",563.195557418125,"experimental",65
"group",58,"correct",561.858279152999,"experimental",66
"xrimp",58,"correct",557.067221324041,"experimental",67
"vlasp",58,"correct",513.456162571761,"experimental",68
"brump",58,"correct",459.859252377988,"experimental",69
"blasp",58,"correct",536.286588726498,"experimental",70
"twasp",58,"correct",514.734687276238,"experimental",71
"scary",58,"correct",445.616651424036,"experimental",72
"dworp",58,"correct",607.562853961745,"experimental",73
"dwasp",58,"correct",491.133182660583,"experimental",74
"frasp",58,"incorrect",477.736257443587,"experimental",75
"blump",58,"correct",518.519062466412,"experimental",76
"vlump",58,"correct",563.35140010008,"experimental",77
"trasp",58,NA,NA,"experimental",78
"wrump",58,"correct",456.702838177617,"experimental",79
"skump",58,"correct",491.216086392797,"experimental",80
"bread",58,"correct",481.276671476636,"experimental",81
"snibb",58,"correct",550.601024321033,"experimental",82
"prump",58,"correct",544.014425292072,"experimental",83
"plant",58,"correct",562.899987456429,"experimental",84
"shred",58,"correct",494.612860854916,"experimental",85
"zlorp",58,"correct",628.387848618083,"experimental",86
"quart",58,"correct",512.218909091134,"experimental",87
"dresp",58,"correct",484.716486589224,"experimental",88
"laugh",58,"correct",485.847267240493,"experimental",89
"clock",58,"correct",481.082832085123,"experimental",90
"blorf",58,"incorrect",554.74064778762,"experimental",91
"klirp",58,"correct",528.13194531376,"experimental",92
"saint",58,"correct",505.28780791038,"experimental",93
"prasp",58,"correct",563.271741354907,"experimental",94
"haste",58,"correct",399.477495700438,"experimental",95
"stare",58,"correct",405.471564037095,"experimental",96
"flasp",58,"correct",514.862384866268,"experimental",97
"judge",58,"correct",499.343200181169,"experimental",98
"nrimp",58,"correct",571.113548266966,"experimental",99
"glorf",58,"correct",581.766401846659,"experimental",100
"grape",58,"correct",409.56721530146,"experimental",101
"shine",58,"correct",485.557236272312,"experimental",102
"onion",58,"correct",556.465910482651,"experimental",103
"mrump",58,"correct",516.572098680909,"experimental",104
"squat",58,"correct",618.499124791258,"experimental",105
"quill",58,"correct",455.434818470457,"experimental",106
"flame",58,"correct",541.130114446679,"experimental",107
"qrump",58,"correct",479.377287800091,"experimental",108
"nlorp",58,"correct",541.330736748477,"experimental",109
"lwump",58,"correct",518.32006876131,"experimental",110
