"word","id","accuracy","rt","trial_type","trial_number"
"elbow",74,"correct",496.490444380032,"practice",1
"brick",74,"correct",485.915794082456,"practice",2
"drown",74,"correct",526.38645215072,"practice",3
"fruit",74,"incorrect",657.813509873419,"practice",4
"climb",74,"correct",434.395689266044,"practice",5
"blarp",74,"correct",541.09321349738,"practice",6
"florp",74,"correct",559.271647092244,"practice",7
"snorp",74,"correct",500.161813417861,"practice",8
"plimp",74,"correct",456.884898730085,"practice",9
"drorp",74,"incorrect",418.454119037087,"practice",10
"mirth",74,NA,NA,"experimental",11
"snibb",74,"correct",466.867028835117,"experimental",12
"flame",74,"correct",499.826365846194,"experimental",13
"globe",74,"correct",490.746091192553,"experimental",14
"pluck",74,NA,NA,"experimental",15
"zworp",74,"correct",422.356177008126,"experimental",16
"honor",74,"correct",533.05934996327,"experimental",17
"prump",74,"correct",471.650218487061,"experimental",18
"haste",74,"correct",537.604069357703,"experimental",19
"sweep",74,"correct",509.515702256406,"experimental",20
"qrasp",74,"correct",429.602997069581,"experimental",21
"xrimp",74,"correct",478.663947837389,"experimental",22
"onion",74,"correct",541.943239241372,"experimental",23
"nlorp",74,"correct",543.866407246798,"experimental",24
"crasp",74,"correct",458.121530057714,"experimental",25
"sloth",74,"correct",458.116724163008,"experimental",26
"chair",74,"correct",523.63832042876,"experimental",27
"skump",74,"correct",487.117100445859,"experimental",28
"scary",74,"correct",515.84243881427,"experimental",29
"sugar",74,"correct",504.983123498631,"experimental",30
"light",74,"correct",500.161813417861,"experimental",31
"plurt",74,NA,NA,"experimental",32
"klirp",74,"correct",544.768524582832,"experimental",33
"snack",74,"correct",405.892460380767,"experimental",34
"dresp",74,"correct",533.246955138176,"experimental",35
"wrasp",74,"correct",563.047304282119,"experimental",36
"flibb",74,"correct",442.907816780135,"experimental",37
"quiet",74,"incorrect",479.531963438497,"experimental",38
"crane",74,"correct",430.241691828181,"experimental",39
"train",74,"correct",429.19838501495,"experimental",40
"plasp",74,"correct",526.38645215072,"experimental",41
"ruler",74,"correct",563.09416735022,"experimental",42
"speak",74,"incorrect",403.857581052721,"experimental",43
"table",74,"correct",510.629135373757,"experimental",44
"clock",74,"correct",570.620067329836,"experimental",45
"jwump",74,"correct",510.756108538288,"experimental",46
"qrump",74,"correct",494.294958064107,"experimental",47
"plane",74,"correct",515.735999105579,"experimental",48
"grind",74,"correct",497.320075035531,"experimental",49
"mlorp",74,"correct",471.231935008586,"experimental",50
"glorf",74,"correct",589.201084167703,"experimental",51
"blump",74,"correct",609.427535146891,"experimental",52
"quote",74,"correct",559.390564369813,"experimental",53
"blorf",74,"correct",489.556742396112,"experimental",54
"piano",74,"correct",566.510182097517,"experimental",55
"swoop",74,"correct",570.458727527704,"experimental",56
"knasp",74,"correct",455.936082613169,"experimental",57
"flasp",74,"correct",457.650220310977,"experimental",58
"quart",74,"correct",504.096700934981,"experimental",59
"vlasp",74,"correct",541.09321349738,"experimental",60
"prasp",74,"correct",420.523694084279,"experimental",61
"spork",74,"correct",552.605307358506,"experimental",62
"stare",74,"correct",541.286834561707,"experimental",63
"brump",74,"correct",438.991837927167,"experimental",64
"shred",74,NA,NA,"experimental",65
"glasp",74,"correct",420.408081970717,"experimental",66
"judge",74,"correct",473.028510769463,"experimental",67
"mango",74,"correct",434.415816936681,"experimental",68
"grisp",74,"correct",418.454119037087,"experimental",69
"dwasp",74,"correct",447.294459807563,"experimental",70
"ocean",74,"correct",533.397749537512,"experimental",71
"zlorp",74,"correct",537.750169810292,"experimental",72
"twasp",74,"incorrect",435.904584045792,"experimental",73
"zrimp",74,"correct",527.491273365555,"experimental",74
"lwump",74,"correct",559.271647092244,"experimental",75
"hrump",74,"correct",496.490444380032,"experimental",76
"flock",74,"correct",523.266658228301,"experimental",77
"quibb",74,"correct",454.257843551448,"experimental",78
"blasp",74,"correct",507.146879863179,"experimental",79
"frasp",74,"correct",485.915794082456,"experimental",80
"bread",74,"correct",508.85367509501,"experimental",81
"mrump",74,"correct",434.395689266044,"experimental",82
"grape",74,NA,NA,"experimental",83
"vlump",74,"correct",561.731459457702,"experimental",84
"heart",74,"correct",498.540660506028,"experimental",85
"nrimp",74,"correct",536.943200647732,"experimental",86
"water",74,"correct",482.05884355882,"experimental",87
"dramp",74,"incorrect",468.195200241961,"experimental",88
"florp",74,"correct",558.994974849703,"experimental",89
"laugh",74,"correct",475.443523391837,"experimental",90
"dworp",74,"correct",519.965741064502,"experimental",91
"sleek",74,"correct",516.206217445935,"experimental",92
"brush",74,"correct",529.948263983913,"experimental",93
"clorb",74,"correct",550.237243660226,"experimental",94
"swipe",74,"correct",512.657967244217,"experimental",95
"wrump",74,"correct",507.862093029535,"experimental",96
"shine",74,"correct",473.23471704577,"experimental",97
"squat",74,"correct",502.687531890755,"experimental",98
"trasp",74,"correct",524.819631105834,"experimental",99
"apple",74,"correct",527.951754670549,"experimental",100
"slurb",74,"correct",532.626280637639,"experimental",101
"saint",74,"correct",571.285856668079,"experimental",102
"liver",74,"correct",465.173743999728,"experimental",103
"group",74,"correct",504.447915395669,"experimental",104
"drisp",74,"correct",439.114996574049,"experimental",105
"jlorp",74,"correct",506.401284363191,"experimental",106
"plant",74,"correct",468.524151331148,"experimental",107
"trimp",74,"incorrect",473.589435247468,"experimental",108
"xlorp",74,"correct",485.354678832565,"experimental",109
"quill",74,"correct",557.45998394732,"experimental",110
