"word","id","accuracy","rt","trial_type","trial_number"
"drown",20,"correct",521.957620951487,"practice",1
"elbow",20,"correct",566.547496050487,"practice",2
"climb",20,"correct",544.095606297314,"practice",3
"brick",20,"incorrect",538.487214643299,"practice",4
"fruit",20,"correct",473.21411465403,"practice",5
"blarp",20,"correct",488.052093400351,"practice",6
"snorp",20,"correct",527.995587489785,"practice",7
"florp",20,"correct",567.848379578645,"practice",8
"plimp",20,"incorrect",520.135097712796,"practice",9
"drorp",20,"correct",513.329489538901,"practice",10
"quiet",20,"correct",514.686568207234,"experimental",11
"zrimp",20,NA,NA,"experimental",12
"clock",20,"correct",444.729840114572,"experimental",13
"crane",20,"incorrect",543.479767616393,"experimental",14
"sweep",20,"correct",473.733979288282,"experimental",15
"mrump",20,"correct",485.363543075658,"experimental",16
"xrimp",20,"correct",559.79594869253,"experimental",17
"crasp",20,"incorrect",549.036398829277,"experimental",18
"wrump",20,"correct",586.847233614997,"experimental",19
"vlasp",20,NA,NA,"experimental",20
"plane",20,"correct",535.317183597395,"experimental",21
"quibb",20,"correct",539.334806007089,"experimental",22
"squat",20,"correct",488.969363808259,"experimental",23
"florp",20,"correct",567.848379578645,"experimental",24
"grape",20,"correct",491.785649813964,"experimental",25
"train",20,"correct",546.178527424453,"experimental",26
"plurt",20,"correct",473.21411465403,"experimental",27
"ruler",20,"correct",524.61737813496,"experimental",28
"piano",20,"correct",486.306394125171,"experimental",29
"prasp",20,NA,NA,"experimental",30
"light",20,"correct",541.643608854086,"experimental",31
"brush",20,"correct",520.135097712796,"experimental",32
"knasp",20,"correct",515.734180653808,"experimental",33
"quill",20,"correct",487.517587243646,"experimental",34
"grind",20,"correct",513.329489538901,"experimental",35
"blasp",20,"correct",568.179505547211,"experimental",36
"jlorp",20,"correct",635.911789274478,"experimental",37
"sloth",20,"correct",587.785936873707,"experimental",38
"prump",20,"incorrect",474.752939961204,"experimental",39
"dresp",20,"correct",516.468883822314,"experimental",40
"lwump",20,"correct",503.290634771953,"experimental",41
"klirp",20,"correct",561.947628484472,"experimental",42
"speak",20,"correct",483.128844746942,"experimental",43
"mirth",20,"correct",544.095606297314,"experimental",44
"qrasp",20,"correct",522.60188784063,"experimental",45
"group",20,"correct",519.464475981215,"experimental",46
"nlorp",20,"correct",443.386900906226,"experimental",47
"zworp",20,"incorrect",559.443534426094,"experimental",48
"snibb",20,"correct",445.193229297698,"experimental",49
"hrump",20,"correct",522.74068302034,"experimental",50
"onion",20,"correct",575.284661780165,"experimental",51
"laugh",20,"correct",533.660637234526,"experimental",52
"xlorp",20,"correct",555.073701417212,"experimental",53
"apple",20,"correct",500.064977065747,"experimental",54
"skump",20,"correct",577.946435242976,"experimental",55
"spork",20,"correct",521.485216733736,"experimental",56
"frasp",20,"correct",516.230196951801,"experimental",57
"shred",20,"correct",509.212622497103,"experimental",58
"grisp",20,"correct",550.015693531471,"experimental",59
"dramp",20,"correct",566.547496050487,"experimental",60
"bread",20,"correct",576.736046712397,"experimental",61
"pluck",20,"correct",503.62521859156,"experimental",62
"heart",20,"correct",492.707639216573,"experimental",63
"sleek",20,"correct",584.287642755456,"experimental",64
"water",20,"correct",502.316838628348,"experimental",65
"stare",20,"correct",557.850169735835,"experimental",66
"swipe",20,"correct",521.957620951487,"experimental",67
"vlump",20,"correct",474.993132978865,"experimental",68
"twasp",20,"correct",625.969737760845,"experimental",69
"qrump",20,"correct",533.063772615379,"experimental",70
"mlorp",20,"correct",519.872886820627,"experimental",71
"globe",20,"correct",524.484227118176,"experimental",72
"drisp",20,"correct",516.601582203188,"experimental",73
"flasp",20,"incorrect",493.423237834167,"experimental",74
"glasp",20,"incorrect",556.156582985225,"experimental",75
"trimp",20,"correct",490.121438696708,"experimental",76
"haste",20,"correct",552.578381088419,"experimental",77
"sugar",20,"correct",532.428803817061,"experimental",78
"ocean",20,"incorrect",511.278745315586,"experimental",79
"saint",20,"correct",532.170937815252,"experimental",80
"blorf",20,"incorrect",521.062427958675,"experimental",81
"plasp",20,"correct",542.272430409635,"experimental",82
"flock",20,"correct",530.46082699559,"experimental",83
"shine",20,"correct",619.024238303078,"experimental",84
"quart",20,"correct",462.525723975867,"experimental",85
"glorf",20,"correct",503.991261606936,"experimental",86
"table",20,"correct",584.946760029614,"experimental",87
"flame",20,NA,NA,"experimental",88
"scary",20,"correct",423.53441068919,"experimental",89
"flibb",20,"correct",522.601405635697,"experimental",90
"slurb",20,"correct",458.589169210893,"experimental",91
"trasp",20,"correct",548.555107027808,"experimental",92
"quote",20,"correct",527.995587489785,"experimental",93
"wrasp",20,"correct",512.609450750754,"experimental",94
"jwump",20,"correct",505.244996727655,"experimental",95
"mango",20,"correct",464.229043845311,"experimental",96
"brump",20,"correct",601.710491458139,"experimental",97
"dworp",20,"correct",539.818467345094,"experimental",98
"swoop",20,"correct",488.052093400351,"experimental",99
"judge",20,"correct",460.107786990628,"experimental",100
"plant",20,"correct",552.051548787034,"experimental",101
"blump",20,"incorrect",558.956274603693,"experimental",102
"honor",20,"correct",485.460740681984,"experimental",103
"clorb",20,"correct",492.011602544572,"experimental",104
"dwasp",20,"correct",561.259206729098,"experimental",105
"chair",20,NA,NA,"experimental",106
"liver",20,"correct",551.001792870434,"experimental",107
"nrimp",20,"correct",537.040363977684,"experimental",108
"snack",20,"correct",583.170777620198,"experimental",109
"zlorp",20,"incorrect",517.831163489883,"experimental",110
