"word","id","accuracy","rt","trial_type","trial_number"
"fruit",39,"correct",421.638199575432,"practice",1
"climb",39,"correct",519.288833721559,"practice",2
"brick",39,"correct",558.245549172306,"practice",3
"drown",39,"correct",453.808646038666,"practice",4
"elbow",39,"correct",499.088788293418,"practice",5
"snorp",39,"correct",519.979047633097,"practice",6
"florp",39,"correct",542.339038905558,"practice",7
"blarp",39,"correct",511.242782480012,"practice",8
"drorp",39,"correct",472.546015926502,"practice",9
"plimp",39,"correct",512.029266171106,"practice",10
"qrump",39,"correct",526.128794095343,"experimental",11
"plasp",39,"correct",532.612690388181,"experimental",12
"flibb",39,"correct",542.339038905558,"experimental",13
"mirth",39,"correct",492.40564965959,"experimental",14
"frasp",39,"correct",544.917650455373,"experimental",15
"squat",39,"correct",580.943928546957,"experimental",16
"dwasp",39,"correct",526.120260313805,"experimental",17
"dramp",39,NA,NA,"experimental",18
"lwump",39,"correct",453.591775545698,"experimental",19
"quiet",39,"correct",495.959709806018,"experimental",20
"plant",39,"correct",563.71321272942,"experimental",21
"onion",39,"correct",475.161683984403,"experimental",22
"train",39,"correct",570.764492006282,"experimental",23
"light",39,"correct",540.127347955973,"experimental",24
"saint",39,"correct",511.242782480012,"experimental",25
"dresp",39,"incorrect",526.734765045797,"experimental",26
"knasp",39,"correct",492.835293564246,"experimental",27
"grape",39,"incorrect",443.92900207601,"experimental",28
"plane",39,"correct",519.166842230503,"experimental",29
"grind",39,"correct",512.029266171106,"experimental",30
"heart",39,"correct",494.573532285611,"experimental",31
"wrasp",39,"correct",457.254886899867,"experimental",32
"xrimp",39,"correct",500.909925233443,"experimental",33
"hrump",39,"incorrect",567.231967412047,"experimental",34
"quart",39,"incorrect",538.024735811717,"experimental",35
"blorf",39,"correct",528.033725892443,"experimental",36
"vlump",39,"correct",405.105570996943,"experimental",37
"haste",39,"correct",448.146420628936,"experimental",38
"blasp",39,"correct",453.624530079428,"experimental",39
"snibb",39,"correct",472.269128136044,"experimental",40
"plurt",39,"correct",418.628293289401,"experimental",41
"mango",39,"incorrect",534.344666475769,"experimental",42
"zworp",39,"incorrect",523.622318739331,"experimental",43
"twasp",39,"correct",530.024322175809,"experimental",44
"shred",39,"correct",467.375137291222,"experimental",45
"honor",39,"correct",523.692364811724,"experimental",46
"spork",39,"correct",511.59176833703,"experimental",47
"sloth",39,"correct",490.875127879096,"experimental",48
"florp",39,NA,NA,"experimental",49
"pluck",39,"correct",486.106556962223,"experimental",50
"flasp",39,"correct",458.1437484134,"experimental",51
"stare",39,"correct",470.444020761334,"experimental",52
"slurb",39,"correct",453.132669837369,"experimental",53
"mrump",39,"correct",501.182704523577,"experimental",54
"scary",39,"correct",446.877468675953,"experimental",55
"quote",39,"correct",464.280285433181,"experimental",56
"chair",39,"correct",473.915037643506,"experimental",57
"judge",39,"correct",501.115703249889,"experimental",58
"crane",39,"correct",484.73605850706,"experimental",59
"globe",39,"correct",558.245549172306,"experimental",60
"clorb",39,"correct",557.502880048793,"experimental",61
"ocean",39,NA,NA,"experimental",62
"blump",39,"correct",541.314755277237,"experimental",63
"wrump",39,"correct",505.416674380695,"experimental",64
"zrimp",39,"correct",599.377725232532,"experimental",65
"snack",39,"correct",519.288833721559,"experimental",66
"drisp",39,"correct",540.78743847236,"experimental",67
"sugar",39,"correct",433.077824907128,"experimental",68
"mlorp",39,"correct",543.25284377282,"experimental",69
"apple",39,"correct",423.312183705448,"experimental",70
"quill",39,"correct",564.826651218897,"experimental",71
"flame",39,"correct",458.645540596814,"experimental",72
"group",39,"correct",421.638199575432,"experimental",73
"vlasp",39,"correct",606.625793082315,"experimental",74
"shine",39,"correct",572.972842396938,"experimental",75
"swipe",39,"correct",487.144828680389,"experimental",76
"table",39,"correct",561.698213895316,"experimental",77
"sleek",39,"correct",564.16953831521,"experimental",78
"prump",39,"correct",525.810556541407,"experimental",79
"nlorp",39,"correct",490.895072058036,"experimental",80
"jwump",39,"correct",522.38103006536,"experimental",81
"trimp",39,"correct",526.892661667845,"experimental",82
"glasp",39,"correct",520.321722211015,"experimental",83
"liver",39,"correct",519.979047633097,"experimental",84
"sweep",39,"correct",522.775771741252,"experimental",85
"brush",39,"correct",535.066513023735,"experimental",86
"jlorp",39,"correct",432.998102359609,"experimental",87
"swoop",39,"correct",500.660964602289,"experimental",88
"dworp",39,"correct",525.634274983803,"experimental",89
"trasp",39,"correct",499.088788293418,"experimental",90
"bread",39,"correct",639.067190668737,"experimental",91
"flock",39,"correct",490.902691874469,"experimental",92
"water",39,"correct",445.049884168497,"experimental",93
"laugh",39,"correct",539.050714192958,"experimental",94
"klirp",39,NA,NA,"experimental",95
"xlorp",39,"correct",400.186148781129,"experimental",96
"brump",39,"correct",453.808646038666,"experimental",97
"quibb",39,"correct",498.546987616918,"experimental",98
"prasp",39,"correct",411.363965960099,"experimental",99
"nrimp",39,"incorrect",528.516900404103,"experimental",100
"piano",39,NA,NA,"experimental",101
"ruler",39,"correct",472.435245871599,"experimental",102
"zlorp",39,"correct",521.3129279575,"experimental",103
"qrasp",39,"correct",517.390472061985,"experimental",104
"skump",39,"correct",589.558502173085,"experimental",105
"clock",39,"correct",555.052412578076,"experimental",106
"grisp",39,"correct",580.756265609814,"experimental",107
"crasp",39,"incorrect",450.372325736673,"experimental",108
"speak",39,"correct",439.670878837695,"experimental",109
"glorf",39,"correct",533.519978602324,"experimental",110
