"word","id","accuracy","rt","trial_type","trial_number"
"climb",95,"correct",544.483873057754,"practice",1
"drown",95,"correct",519.068081301933,"practice",2
"elbow",95,"correct",478.343730290077,"practice",3
"brick",95,"correct",464.176254310888,"practice",4
"fruit",95,"correct",508.819088673296,"practice",5
"blarp",95,"correct",386.385574248842,"practice",6
"snorp",95,"correct",579.974668612462,"practice",7
"florp",95,"correct",510.742505195312,"practice",8
"drorp",95,"incorrect",535.991165001405,"practice",9
"plimp",95,"incorrect",476.968605554881,"practice",10
"swipe",95,"correct",540.970996073163,"experimental",11
"knasp",95,"correct",455.146529276513,"experimental",12
"nrimp",95,"correct",451.371720173747,"experimental",13
"saint",95,"correct",472.030764568592,"experimental",14
"dwasp",95,"correct",514.073624473327,"experimental",15
"sleek",95,"correct",494.733323357042,"experimental",16
"skump",95,"correct",463.906970689885,"experimental",17
"drisp",95,"correct",544.483873057754,"experimental",18
"quill",95,"correct",559.327434593709,"experimental",19
"flame",95,"correct",504.503645954851,"experimental",20
"laugh",95,"correct",445.693896418807,"experimental",21
"quibb",95,"correct",438.186166640922,"experimental",22
"quote",95,"correct",496.361670155496,"experimental",23
"heart",95,"correct",464.176254310888,"experimental",24
"swoop",95,"correct",460.783036057892,"experimental",25
"trasp",95,NA,NA,"experimental",26
"stare",95,"correct",468.627931764897,"experimental",27
"apple",95,"correct",535.991165001405,"experimental",28
"plurt",95,"incorrect",508.735984450712,"experimental",29
"squat",95,"correct",564.38036638683,"experimental",30
"florp",95,"correct",423.348281352927,"experimental",31
"table",95,NA,NA,"experimental",32
"glorf",95,"correct",528.302593697323,"experimental",33
"shred",95,"correct",478.343730290077,"experimental",34
"lwump",95,"correct",534.195935280967,"experimental",35
"xrimp",95,"correct",504.263484952954,"experimental",36
"zlorp",95,"correct",386.385574248842,"experimental",37
"bread",95,"correct",520.510852332362,"experimental",38
"snibb",95,"correct",476.474195778796,"experimental",39
"xlorp",95,"correct",490.417142245252,"experimental",40
"plane",95,"correct",475.113322823506,"experimental",41
"chair",95,"correct",546.880102692421,"experimental",42
"light",95,"incorrect",508.516987358193,"experimental",43
"hrump",95,"correct",455.856512770299,"experimental",44
"clorb",95,"correct",498.834591509406,"experimental",45
"quiet",95,"correct",463.113719446688,"experimental",46
"dresp",95,"correct",537.338514120458,"experimental",47
"flock",95,"correct",474.192145857264,"experimental",48
"haste",95,"correct",510.742505195312,"experimental",49
"zrimp",95,"correct",562.047592264725,"experimental",50
"scary",95,"correct",476.968605554881,"experimental",51
"dworp",95,"correct",680.97094691005,"experimental",52
"wrasp",95,"correct",493.969847188556,"experimental",53
"group",95,"correct",552.516584672089,"experimental",54
"dramp",95,"correct",433.15767966855,"experimental",55
"blump",95,"correct",407.006112458476,"experimental",56
"zworp",95,"correct",502.65468556928,"experimental",57
"sloth",95,"correct",504.918598771937,"experimental",58
"flibb",95,"correct",513.887892375317,"experimental",59
"globe",95,"correct",554.772064104229,"experimental",60
"qrasp",95,"correct",511.901989551845,"experimental",61
"plasp",95,"correct",501.978276221726,"experimental",62
"ocean",95,"correct",492.22107750307,"experimental",63
"twasp",95,"correct",436.583441188557,"experimental",64
"prump",95,"correct",502.312319508823,"experimental",65
"wrump",95,"correct",470.341494635373,"experimental",66
"mirth",95,"correct",519.068081301933,"experimental",67
"speak",95,"correct",480.255007520841,"experimental",68
"shine",95,"correct",618.306665706582,"experimental",69
"vlump",95,"correct",579.974668612462,"experimental",70
"brump",95,"correct",444.076504353008,"experimental",71
"qrump",95,"correct",513.484983262853,"experimental",72
"glasp",95,"correct",523.87441804116,"experimental",73
"klirp",95,"correct",514.530210114123,"experimental",74
"trimp",95,"correct",520.484049131069,"experimental",75
"crasp",95,NA,NA,"experimental",76
"sugar",95,"correct",521.858822806923,"experimental",77
"judge",95,"correct",533.754106023418,"experimental",78
"flasp",95,"correct",487.266470851184,"experimental",79
"brush",95,"correct",535.771130679201,"experimental",80
"grape",95,"correct",537.689516633784,"experimental",81
"pluck",95,"correct",520.812634800064,"experimental",82
"sweep",95,"incorrect",533.523391520061,"experimental",83
"jlorp",95,"correct",456.364920476399,"experimental",84
"grisp",95,"correct",456.334793458468,"experimental",85
"jwump",95,"correct",481.775881878903,"experimental",86
"crane",95,"correct",522.384357132824,"experimental",87
"blasp",95,"incorrect",511.226793055671,"experimental",88
"piano",95,"correct",575.793697250464,"experimental",89
"slurb",95,NA,NA,"experimental",90
"prasp",95,"correct",522.54595634193,"experimental",91
"nlorp",95,"correct",466.912236474574,"experimental",92
"frasp",95,"correct",508.819088673296,"experimental",93
"mlorp",95,"correct",483.220169594307,"experimental",94
"ruler",95,"correct",496.815720321904,"experimental",95
"blorf",95,"correct",540.774149776107,"experimental",96
"honor",95,"correct",453.078051647825,"experimental",97
"quart",95,"correct",478.382124668708,"experimental",98
"water",95,"correct",539.75055989116,"experimental",99
"train",95,"correct",511.893568236778,"experimental",100
"onion",95,"correct",547.64237203477,"experimental",101
"spork",95,NA,NA,"experimental",102
"plant",95,"correct",520.733449206381,"experimental",103
"grind",95,"correct",568.866069589021,"experimental",104
"snack",95,"correct",612.608032704772,"experimental",105
"vlasp",95,"correct",559.74532351035,"experimental",106
"liver",95,"correct",457.119391198624,"experimental",107
"clock",95,"correct",505.289140172164,"experimental",108
"mrump",95,"correct",444.521183959543,"experimental",109
"mango",95,"correct",501.760767154912,"experimental",110
