"word","id","accuracy","rt","trial_type","trial_number"
"brick",52,"correct",427.633021130994,"practice",1
"drown",52,"correct",592.188348135533,"practice",2
"elbow",52,"correct",513.602576700226,"practice",3
"fruit",52,"correct",586.63956276764,"practice",4
"climb",52,"correct",470.186056948496,"practice",5
"snorp",52,"correct",504.577989072373,"practice",6
"blarp",52,"correct",519.916792059708,"practice",7
"plimp",52,"correct",516.468650148772,"practice",8
"drorp",52,"incorrect",472.384273196171,"practice",9
"florp",52,"correct",482.421824125457,"practice",10
"ruler",52,"correct",506.330542099736,"experimental",11
"blasp",52,"correct",464.791459761513,"experimental",12
"slurb",52,"correct",509.999008750339,"experimental",13
"wrump",52,"correct",506.421773406983,"experimental",14
"prasp",52,"correct",469.037548823161,"experimental",15
"prump",52,"correct",578.671168556619,"experimental",16
"apple",52,"incorrect",586.63956276764,"experimental",17
"crane",52,"correct",473.08888496798,"experimental",18
"klirp",52,"correct",530.984553623595,"experimental",19
"snibb",52,"correct",417.085209491288,"experimental",20
"ocean",52,NA,NA,"experimental",21
"sweep",52,"correct",519.916792059708,"experimental",22
"crasp",52,"correct",518.22641899476,"experimental",23
"haste",52,"correct",471.973299907371,"experimental",24
"water",52,"correct",454.412207549919,"experimental",25
"mrump",52,"correct",470.808773447385,"experimental",26
"chair",52,"correct",507.140548004414,"experimental",27
"skump",52,"correct",470.427437488819,"experimental",28
"light",52,"correct",484.541368013789,"experimental",29
"shred",52,"correct",418.939419755912,"experimental",30
"grisp",52,"correct",410.99986024315,"experimental",31
"mango",52,"correct",526.633452967647,"experimental",32
"flame",52,"correct",537.180031047248,"experimental",33
"sugar",52,"correct",577.766446923641,"experimental",34
"clock",52,"correct",430.130458299947,"experimental",35
"jlorp",52,"correct",495.01692700836,"experimental",36
"group",52,"correct",549.576440454669,"experimental",37
"quibb",52,"correct",471.389971356522,"experimental",38
"qrump",52,"correct",495.201961257696,"experimental",39
"flibb",52,"correct",480.225285501446,"experimental",40
"glorf",52,"correct",415.782797390041,"experimental",41
"shine",52,"correct",462.131350999162,"experimental",42
"trasp",52,"correct",507.895647886673,"experimental",43
"flasp",52,"correct",491.748050488126,"experimental",44
"globe",52,"correct",516.523259421155,"experimental",45
"liver",52,"correct",573.215459092081,"experimental",46
"trimp",52,"correct",490.193930391605,"experimental",47
"lwump",52,NA,NA,"experimental",48
"onion",52,"incorrect",480.571275770604,"experimental",49
"saint",52,"correct",482.063904671514,"experimental",50
"squat",52,"correct",489.480511110451,"experimental",51
"nlorp",52,"correct",501.608222728124,"experimental",52
"flock",52,"correct",520.944828797717,"experimental",53
"florp",52,"correct",465.315088549523,"experimental",54
"piano",52,"correct",500.271807542217,"experimental",55
"heart",52,"correct",503.144978154035,"experimental",56
"clorb",52,"correct",440.313739733698,"experimental",57
"swoop",52,"correct",450.421201639619,"experimental",58
"brump",52,"correct",563.228964385026,"experimental",59
"dworp",52,"correct",477.140537551655,"experimental",60
"stare",52,"incorrect",533.30201689791,"experimental",61
"spork",52,"correct",448.868101229969,"experimental",62
"judge",52,"correct",413.2794846562,"experimental",63
"hrump",52,"correct",552.927706327247,"experimental",64
"sleek",52,NA,NA,"experimental",65
"plane",52,"correct",546.647943677488,"experimental",66
"bread",52,"correct",541.186913493692,"experimental",67
"plurt",52,"correct",535.999827601211,"experimental",68
"plant",52,"correct",504.577989072373,"experimental",69
"twasp",52,"correct",467.726972432591,"experimental",70
"xrimp",52,"correct",462.336222878828,"experimental",71
"scary",52,"correct",481.017174025175,"experimental",72
"mirth",52,"correct",470.186056948496,"experimental",73
"grind",52,"incorrect",494.51905192874,"experimental",74
"vlump",52,"correct",507.898239182733,"experimental",75
"blorf",52,"correct",471.39677232487,"experimental",76
"snack",52,"correct",405.903737558185,"experimental",77
"vlasp",52,"correct",431.506363940673,"experimental",78
"quart",52,NA,NA,"experimental",79
"dresp",52,"correct",427.633021130994,"experimental",80
"knasp",52,"correct",484.775117037153,"experimental",81
"xlorp",52,"incorrect",482.421824125457,"experimental",82
"blump",52,"correct",497.80426444265,"experimental",83
"dramp",52,"correct",506.283280653874,"experimental",84
"zrimp",52,"correct",558.248847358928,"experimental",85
"sloth",52,"correct",455.43838098685,"experimental",86
"brush",52,"correct",497.856676846435,"experimental",87
"nrimp",52,"correct",487.295966489307,"experimental",88
"swipe",52,"correct",512.651581218775,"experimental",89
"train",52,"correct",507.094290997916,"experimental",90
"qrasp",52,"correct",503.573717913391,"experimental",91
"dwasp",52,"correct",472.384273196171,"experimental",92
"mlorp",52,"correct",536.786278652098,"experimental",93
"zlorp",52,"correct",444.659267639037,"experimental",94
"speak",52,NA,NA,"experimental",95
"plasp",52,"correct",516.468650148772,"experimental",96
"jwump",52,"correct",416.237455028057,"experimental",97
"drisp",52,"incorrect",594.714121959346,"experimental",98
"quiet",52,"correct",521.592656196043,"experimental",99
"wrasp",52,"correct",484.824379021609,"experimental",100
"table",52,"correct",536.982484412366,"experimental",101
"pluck",52,"correct",516.160018666172,"experimental",102
"grape",52,"correct",530.080744938747,"experimental",103
"zworp",52,"correct",584.664676404777,"experimental",104
"quill",52,"correct",512.67097622366,"experimental",105
"quote",52,"correct",494.672188437771,"experimental",106
"glasp",52,"correct",560.926818988547,"experimental",107
"laugh",52,"correct",524.941460469989,"experimental",108
"frasp",52,"correct",385.082559984269,"experimental",109
"honor",52,"correct",566.887132181426,"experimental",110
