"word","id","accuracy","rt","trial_type","trial_number"
"climb",28,"correct",517.803867746514,"practice",1
"elbow",28,"incorrect",601.136062587633,"practice",2
"drown",28,"correct",428.023771075913,"practice",3
"brick",28,"correct",567.285992067969,"practice",4
"fruit",28,NA,NA,"practice",5
"florp",28,"correct",520.016419434154,"practice",6
"plimp",28,"correct",460.393991443209,"practice",7
"blarp",28,"correct",531.037702537792,"practice",8
"drorp",28,"correct",453.565440455252,"practice",9
"snorp",28,"correct",385.613693652645,"practice",10
"dwasp",28,"correct",482.248693793436,"experimental",11
"piano",28,"correct",454.042479184235,"experimental",12
"group",28,"correct",524.099473180353,"experimental",13
"apple",28,"correct",474.233919816646,"experimental",14
"stare",28,"correct",530.420976583716,"experimental",15
"crane",28,"correct",590.976489244979,"experimental",16
"plasp",28,"correct",470.00686991672,"experimental",17
"wrump",28,"correct",459.059353845188,"experimental",18
"trasp",28,"correct",598.462607191685,"experimental",19
"blasp",28,"correct",456.433553795286,"experimental",20
"vlasp",28,"correct",674.249539211008,"experimental",21
"haste",28,"correct",503.481410512388,"experimental",22
"chair",28,"correct",559.850662432816,"experimental",23
"spork",28,"correct",534.259019970055,"experimental",24
"train",28,"correct",488.752485887101,"experimental",25
"qrasp",28,"correct",553.707800826655,"experimental",26
"clock",28,"correct",558.322712027246,"experimental",27
"frasp",28,"correct",512.400169769023,"experimental",28
"judge",28,"correct",537.900653604181,"experimental",29
"speak",28,"correct",481.977963790989,"experimental",30
"jlorp",28,"correct",566.640608840237,"experimental",31
"saint",28,"correct",578.817136678165,"experimental",32
"prasp",28,"correct",596.755857891114,"experimental",33
"prump",28,"correct",601.136062587633,"experimental",34
"jwump",28,"correct",467.542981140675,"experimental",35
"quill",28,"correct",453.339645734235,"experimental",36
"light",28,"correct",495.759866385222,"experimental",37
"nlorp",28,"correct",509.240562627784,"experimental",38
"zrimp",28,"correct",545.691991173917,"experimental",39
"scary",28,"correct",529.432785194585,"experimental",40
"drisp",28,"correct",537.549695677088,"experimental",41
"mlorp",28,"correct",469.524310396626,"experimental",42
"sweep",28,"correct",532.331663364109,"experimental",43
"flasp",28,"correct",550.869268219317,"experimental",44
"flock",28,"incorrect",517.803867746514,"experimental",45
"lwump",28,"correct",458.681211689532,"experimental",46
"vlump",28,"correct",539.621855129455,"experimental",47
"wrasp",28,"correct",504.422221075967,"experimental",48
"plurt",28,"correct",430.869022377106,"experimental",49
"water",28,"correct",480.240176158136,"experimental",50
"globe",28,"correct",487.592793800295,"experimental",51
"flibb",28,"correct",475.846093617495,"experimental",52
"dramp",28,"correct",479.903220642524,"experimental",53
"crasp",28,"correct",451.631740471511,"experimental",54
"quote",28,"incorrect",578.339799080426,"experimental",55
"slurb",28,"correct",479.458271903308,"experimental",56
"dresp",28,"incorrect",539.918271159535,"experimental",57
"shred",28,"correct",483.636583893127,"experimental",58
"mrump",28,NA,NA,"experimental",59
"brump",28,"correct",558.818732175285,"experimental",60
"xlorp",28,"correct",439.074424541101,"experimental",61
"flame",28,"correct",618.110628623631,"experimental",62
"table",28,"correct",494.172625442823,"experimental",63
"nrimp",28,"correct",532.839406694389,"experimental",64
"swipe",28,"correct",460.393991443209,"experimental",65
"snibb",28,"correct",530.7693551346,"experimental",66
"blump",28,"correct",576.840320823584,"experimental",67
"ocean",28,"correct",581.368397769078,"experimental",68
"liver",28,"correct",478.749065214735,"experimental",69
"heart",28,"correct",518.000957098032,"experimental",70
"twasp",28,"correct",523.816007244587,"experimental",71
"honor",28,"correct",503.44579156095,"experimental",72
"quibb",28,"correct",524.459184514703,"experimental",73
"onion",28,"correct",488.140351727259,"experimental",74
"sugar",28,"correct",531.037702537792,"experimental",75
"quiet",28,"correct",495.000572622456,"experimental",76
"grape",28,"correct",581.44303904226,"experimental",77
"glorf",28,"correct",498.681769453523,"experimental",78
"qrump",28,"incorrect",580.182786623774,"experimental",79
"zlorp",28,"correct",568.897099102905,"experimental",80
"sleek",28,"correct",453.565440455252,"experimental",81
"clorb",28,NA,NA,"experimental",82
"swoop",28,"correct",530.740638645202,"experimental",83
"glasp",28,NA,NA,"experimental",84
"xrimp",28,"correct",520.016419434154,"experimental",85
"trimp",28,"correct",498.899746190649,"experimental",86
"hrump",28,"correct",488.764060665893,"experimental",87
"shine",28,"correct",454.498189268064,"experimental",88
"knasp",28,"correct",402.104776976811,"experimental",89
"squat",28,"correct",545.906231282758,"experimental",90
"bread",28,"correct",581.794172164059,"experimental",91
"quart",28,"incorrect",554.296090683556,"experimental",92
"laugh",28,"correct",537.700359187058,"experimental",93
"blorf",28,"correct",525.219536162828,"experimental",94
"mirth",28,"correct",468.274974092298,"experimental",95
"mango",28,"correct",436.32544671461,"experimental",96
"snack",28,"correct",482.511419447791,"experimental",97
"grind",28,"correct",458.63978255015,"experimental",98
"zworp",28,"correct",578.389313141037,"experimental",99
"dworp",28,"correct",519.981503024914,"experimental",100
"plane",28,NA,NA,"experimental",101
"klirp",28,"correct",428.023771075913,"experimental",102
"pluck",28,"correct",496.414108732822,"experimental",103
"grisp",28,"correct",570.653849680932,"experimental",104
"plant",28,"correct",567.285992067969,"experimental",105
"florp",28,"correct",385.613693652645,"experimental",106
"skump",28,"correct",519.90185247875,"experimental",107
"brush",28,"correct",461.223599162727,"experimental",108
"sloth",28,"correct",451.253963211647,"experimental",109
"ruler",28,"correct",611.040751864012,"experimental",110
