"word","id","accuracy","rt","trial_type","trial_number"
"brick",10,"correct",528.56043985509,"practice",1
"climb",10,"correct",599.46215626576,"practice",2
"fruit",10,"correct",462.615915252327,"practice",3
"drown",10,"correct",460.754486803724,"practice",4
"elbow",10,"correct",465.753035751486,"practice",5
"drorp",10,"incorrect",457.41047773143,"practice",6
"plimp",10,"correct",521.302417051412,"practice",7
"snorp",10,"correct",440.310427284507,"practice",8
"florp",10,"correct",446.943227757978,"practice",9
"blarp",10,NA,NA,"practice",10
"blasp",10,"correct",442.761886686429,"experimental",11
"wrump",10,"correct",472.480728851368,"experimental",12
"qrump",10,"correct",442.939109599272,"experimental",13
"apple",10,"correct",565.628213221457,"experimental",14
"brush",10,"correct",475.784685852913,"experimental",15
"ocean",10,"correct",524.150009879228,"experimental",16
"zrimp",10,"correct",473.998585690606,"experimental",17
"mango",10,"correct",430.969025634592,"experimental",18
"nlorp",10,"correct",488.602170322725,"experimental",19
"laugh",10,"correct",567.65133899168,"experimental",20
"skump",10,"correct",502.75026906814,"experimental",21
"onion",10,"correct",528.56043985509,"experimental",22
"sleek",10,"correct",568.854837063678,"experimental",23
"group",10,"correct",522.066399221828,"experimental",24
"trasp",10,"correct",486.071549644986,"experimental",25
"plasp",10,"correct",565.954335598959,"experimental",26
"nrimp",10,NA,NA,"experimental",27
"squat",10,"correct",510.716269939744,"experimental",28
"quibb",10,"incorrect",467.388997306299,"experimental",29
"crasp",10,"correct",600.796354960745,"experimental",30
"jlorp",10,"correct",469.587766547445,"experimental",31
"speak",10,"correct",550.486628080334,"experimental",32
"blorf",10,"correct",557.808856708706,"experimental",33
"dwasp",10,"correct",425.63061162304,"experimental",34
"quote",10,"correct",520.296783988021,"experimental",35
"quart",10,"correct",486.338113547013,"experimental",36
"liver",10,"correct",407.705077228058,"experimental",37
"flock",10,"correct",462.746060369067,"experimental",38
"brump",10,"correct",568.074038153191,"experimental",39
"honor",10,NA,NA,"experimental",40
"trimp",10,"correct",508.806095277845,"experimental",41
"lwump",10,"correct",440.310427284507,"experimental",42
"zworp",10,"correct",571.127594973211,"experimental",43
"slurb",10,"correct",571.608907384834,"experimental",44
"flame",10,"correct",478.207793207838,"experimental",45
"qrasp",10,"correct",458.668394150517,"experimental",46
"heart",10,"correct",636.799232490921,"experimental",47
"wrasp",10,"correct",487.436159657463,"experimental",48
"mlorp",10,"correct",477.589039048972,"experimental",49
"globe",10,"correct",489.683441651723,"experimental",50
"dworp",10,"correct",539.603472232239,"experimental",51
"haste",10,"correct",595.246195660887,"experimental",52
"chair",10,"correct",598.78462079713,"experimental",53
"plurt",10,"correct",593.092961491597,"experimental",54
"swipe",10,"correct",460.754486803724,"experimental",55
"pluck",10,"correct",539.66337534342,"experimental",56
"stare",10,"correct",486.696487876923,"experimental",57
"zlorp",10,"correct",461.502342150012,"experimental",58
"dramp",10,"correct",446.943227757978,"experimental",59
"shine",10,"correct",405.296102910459,"experimental",60
"piano",10,"correct",521.307024701507,"experimental",61
"water",10,"correct",495.863698647207,"experimental",62
"swoop",10,"correct",495.958848655308,"experimental",63
"prasp",10,"correct",457.41047773143,"experimental",64
"snibb",10,"correct",462.615915252327,"experimental",65
"spork",10,"correct",539.465928401588,"experimental",66
"sugar",10,"correct",463.042224472779,"experimental",67
"glorf",10,"correct",448.038171949069,"experimental",68
"dresp",10,"correct",530.838625388163,"experimental",69
"twasp",10,"correct",459.524641381965,"experimental",70
"florp",10,"correct",528.082610854242,"experimental",71
"mirth",10,"correct",521.302417051412,"experimental",72
"shred",10,"correct",411.484960865126,"experimental",73
"light",10,"correct",474.944687466562,"experimental",74
"quill",10,"correct",462.018482096911,"experimental",75
"knasp",10,"correct",513.606811760671,"experimental",76
"blump",10,"correct",453.588551216984,"experimental",77
"prump",10,"correct",462.310792117461,"experimental",78
"table",10,"correct",437.021005695885,"experimental",79
"clock",10,"correct",500.397585701859,"experimental",80
"frasp",10,"correct",506.034023187302,"experimental",81
"flasp",10,"correct",512.901731808994,"experimental",82
"xrimp",10,"correct",691.570305588781,"experimental",83
"scary",10,"correct",485.687474444258,"experimental",84
"judge",10,"correct",524.293565525212,"experimental",85
"vlump",10,"correct",577.639342820802,"experimental",86
"plane",10,"correct",476.678490812241,"experimental",87
"mrump",10,"correct",448.106977836515,"experimental",88
"jwump",10,"correct",461.341135465967,"experimental",89
"flibb",10,"correct",526.842169518162,"experimental",90
"sloth",10,"correct",495.900463978968,"experimental",91
"train",10,"correct",432.749668167402,"experimental",92
"saint",10,"correct",545.115302164244,"experimental",93
"glasp",10,"incorrect",584.978761731806,"experimental",94
"sweep",10,"correct",599.46215626576,"experimental",95
"vlasp",10,"correct",441.253117888263,"experimental",96
"grape",10,"correct",552.258172131897,"experimental",97
"grisp",10,NA,NA,"experimental",98
"hrump",10,"correct",493.288383872356,"experimental",99
"grind",10,NA,NA,"experimental",100
"plant",10,"correct",548.931344237351,"experimental",101
"quiet",10,"correct",465.753035751486,"experimental",102
"klirp",10,"correct",525.924988636912,"experimental",103
"crane",10,"correct",546.799136852071,"experimental",104
"bread",10,"correct",473.162660235405,"experimental",105
"ruler",10,"correct",521.837439484893,"experimental",106
"snack",10,"correct",426.834201952655,"experimental",107
"clorb",10,"correct",469.168051510016,"experimental",108
"drisp",10,"correct",419.397548997742,"experimental",109
"xlorp",10,"correct",500.144016434733,"experimental",110
