"word","ID","accuracy","rt","trial_type","trial_number"
"climb",90,"correct",481.407982861868,"practice",1
"brick",90,"correct",429.399580602801,"practice",2
"fruit",90,"correct",465.795621629321,"practice",3
"elbow",90,"correct",531.360813834632,"practice",4
"drown",90,"correct",466.466563402509,"practice",5
"snorp",90,"correct",551.68593390093,"practice",6
"drorp",90,"correct",477.101973127955,"practice",7
"blarp",90,"correct",452.616397711449,"practice",8
"plimp",90,"incorrect",459.632271850426,"practice",9
"florp",90,"correct",654.61273371682,"practice",10
"blump",90,"correct",545.305439443822,"experimental",11
"blorf",90,"correct",522.967807871355,"experimental",12
"stare",90,"correct",524.79346667871,"experimental",13
"spork",90,"correct",487.690411271724,"experimental",14
"quibb",90,NA,NA,"experimental",15
"judge",90,"correct",504.954163627881,"experimental",16
"ocean",90,"correct",568.754759595687,"experimental",17
"shine",90,"correct",506.753900182032,"experimental",18
"mlorp",90,"correct",471.249616159082,"experimental",19
"snack",90,"correct",546.539179107626,"experimental",20
"swipe",90,"correct",474.936375559092,"experimental",21
"lwump",90,"correct",531.360813834632,"experimental",22
"scary",90,"correct",490.803351103355,"experimental",23
"zworp",90,"correct",532.052970787486,"experimental",24
"crasp",90,"correct",527.309279761994,"experimental",25
"slurb",90,"correct",479.940705209836,"experimental",26
"skump",90,"incorrect",520.897954280795,"experimental",27
"flibb",90,"correct",570.454184575704,"experimental",28
"liver",90,"correct",481.210680780559,"experimental",29
"plasp",90,"correct",474.919258044949,"experimental",30
"laugh",90,"correct",611.096575880396,"experimental",31
"sloth",90,"correct",477.101973127955,"experimental",32
"group",90,"correct",460.298369466528,"experimental",33
"onion",90,"correct",538.362342823828,"experimental",34
"glorf",90,"correct",452.229809182127,"experimental",35
"quart",90,"correct",551.930986110563,"experimental",36
"flame",90,"correct",463.58545430676,"experimental",37
"xrimp",90,"correct",637.74069521627,"experimental",38
"clorb",90,"correct",436.342394959864,"experimental",39
"train",90,"correct",499.276069372152,"experimental",40
"wrump",90,"correct",530.506620662318,"experimental",41
"qrasp",90,"correct",445.34074546567,"experimental",42
"saint",90,"correct",487.344998482927,"experimental",43
"ruler",90,"correct",512.42574831535,"experimental",44
"wrasp",90,"correct",501.769084330197,"experimental",45
"crane",90,"correct",527.91634024927,"experimental",46
"plurt",90,"correct",543.325017578189,"experimental",47
"haste",90,"correct",517.440446458441,"experimental",48
"grind",90,"correct",583.46975140075,"experimental",49
"prasp",90,"correct",534.057043278384,"experimental",50
"prump",90,NA,NA,"experimental",51
"nrimp",90,"correct",466.466563402509,"experimental",52
"squat",90,NA,NA,"experimental",53
"shred",90,"correct",448.220697415611,"experimental",54
"dwasp",90,"correct",452.616397711449,"experimental",55
"speak",90,"correct",578.840216267974,"experimental",56
"sweep",90,"correct",520.810426683275,"experimental",57
"jwump",90,"correct",505.134800335474,"experimental",58
"dramp",90,"correct",645.992748928691,"experimental",59
"snibb",90,"correct",525.575117860559,"experimental",60
"zrimp",90,"incorrect",636.606638227602,"experimental",61
"glasp",90,"correct",517.025910034137,"experimental",62
"table",90,"incorrect",557.253881932639,"experimental",63
"hrump",90,"correct",585.005016864877,"experimental",64
"brush",90,"correct",456.861564533724,"experimental",65
"grisp",90,"correct",459.632271850426,"experimental",66
"mrump",90,"correct",532.792921873761,"experimental",67
"quiet",90,"correct",522.882501193454,"experimental",68
"vlasp",90,"correct",546.326115047382,"experimental",69
"frasp",90,"correct",574.761335883951,"experimental",70
"quote",90,"correct",412.264950739984,"experimental",71
"dresp",90,"correct",591.767468993079,"experimental",72
"apple",90,"correct",475.779061686444,"experimental",73
"flock",90,"correct",544.600741642595,"experimental",74
"trasp",90,"correct",497.964920318917,"experimental",75
"clock",90,"incorrect",654.61273371682,"experimental",76
"florp",90,"correct",485.109305351983,"experimental",77
"water",90,"correct",549.488681410877,"experimental",78
"quill",90,"correct",574.518916840955,"experimental",79
"jlorp",90,"correct",560.669516091108,"experimental",80
"mirth",90,"correct",455.468128824831,"experimental",81
"plane",90,"correct",563.759165096691,"experimental",82
"vlump",90,"correct",460.788247901026,"experimental",83
"blasp",90,"correct",568.668056915885,"experimental",84
"piano",90,"correct",407.845866501334,"experimental",85
"flasp",90,"correct",551.68593390093,"experimental",86
"xlorp",90,NA,NA,"experimental",87
"globe",90,"correct",527.863444616082,"experimental",88
"nlorp",90,"correct",429.399580602801,"experimental",89
"heart",90,"correct",491.098118860051,"experimental",90
"klirp",90,"correct",473.444261801612,"experimental",91
"knasp",90,"correct",602.404822574623,"experimental",92
"trimp",90,"incorrect",550.880220680985,"experimental",93
"zlorp",90,"correct",497.447927366227,"experimental",94
"plant",90,"incorrect",516.724594866557,"experimental",95
"dworp",90,"correct",545.12635589159,"experimental",96
"mango",90,"correct",428.608065807987,"experimental",97
"swoop",90,"correct",505.657159628652,"experimental",98
"qrump",90,NA,NA,"experimental",99
"sleek",90,"correct",488.672264818524,"experimental",100
"brump",90,"correct",549.411520911993,"experimental",101
"twasp",90,"correct",482.556689826445,"experimental",102
"light",90,"correct",519.415801622236,"experimental",103
"bread",90,"correct",461.71324964144,"experimental",104
"drisp",90,"correct",536.407165677949,"experimental",105
"honor",90,"correct",484.13382423514,"experimental",106
"pluck",90,"correct",542.569600297229,"experimental",107
"chair",90,"correct",540.486544922945,"experimental",108
"grape",90,"correct",549.549627667915,"experimental",109
"sugar",90,"correct",510.731222071583,"experimental",110
