"word","ID","accuracy","rt","trial_type","trial_number"
"elbow",64,"correct",546.282377514645,"practice",1
"drown",64,"correct",530.009664120491,"practice",2
"brick",64,"correct",542.706523126641,"practice",3
"climb",64,"correct",534.923076474188,"practice",4
"fruit",64,"correct",587.667870740922,"practice",5
"blarp",64,"correct",515.536276824623,"practice",6
"florp",64,NA,NA,"practice",7
"plimp",64,"correct",568.218248851993,"practice",8
"drorp",64,"correct",516.049978654027,"practice",9
"snorp",64,"correct",518.298007020322,"practice",10
"liver",64,"correct",468.115572648976,"experimental",11
"group",64,NA,NA,"experimental",12
"stare",64,"correct",587.667870740922,"experimental",13
"snack",64,"correct",423.830652750205,"experimental",14
"mirth",64,"correct",398.156854527612,"experimental",15
"xlorp",64,"correct",538.986646656212,"experimental",16
"flasp",64,"correct",544.752951155206,"experimental",17
"quote",64,"correct",466.536943819733,"experimental",18
"quiet",64,"correct",515.389691337753,"experimental",19
"vlump",64,"correct",480.297845116559,"experimental",20
"swipe",64,"correct",477.7439622278,"experimental",21
"onion",64,"correct",517.647177575613,"experimental",22
"quibb",64,"correct",479.079884383946,"experimental",23
"jwump",64,"correct",340.904032145962,"experimental",24
"hrump",64,"correct",505.995468100638,"experimental",25
"pluck",64,"incorrect",450.455094507001,"experimental",26
"swoop",64,"correct",535.296389737562,"experimental",27
"light",64,NA,NA,"experimental",28
"plurt",64,"correct",499.57910421227,"experimental",29
"qrump",64,"correct",461.290487629546,"experimental",30
"glorf",64,"correct",513.022773854923,"experimental",31
"globe",64,"correct",533.077658767283,"experimental",32
"twasp",64,"correct",584.916970526491,"experimental",33
"chair",64,"correct",552.141297589957,"experimental",34
"crane",64,"correct",464.088070763433,"experimental",35
"mrump",64,"correct",528.318472921886,"experimental",36
"brump",64,"correct",426.845364783088,"experimental",37
"speak",64,"correct",480.430158720227,"experimental",38
"quart",64,"correct",570.940541717139,"experimental",39
"flibb",64,"correct",494.887516342793,"experimental",40
"spork",64,"correct",563.605364283424,"experimental",41
"squat",64,"correct",446.856228772607,"experimental",42
"honor",64,"correct",477.981665585167,"experimental",43
"heart",64,"correct",546.282377514645,"experimental",44
"trimp",64,"correct",568.218248851993,"experimental",45
"dramp",64,"correct",476.403560338994,"experimental",46
"dworp",64,"incorrect",486.806281002856,"experimental",47
"judge",64,"correct",493.526543129921,"experimental",48
"clorb",64,"correct",591.689487211122,"experimental",49
"water",64,"correct",526.8542616394,"experimental",50
"ocean",64,"correct",561.044765800239,"experimental",51
"drisp",64,"correct",505.604451262313,"experimental",52
"crasp",64,"correct",436.798940125753,"experimental",53
"vlasp",64,"correct",372.123844342563,"experimental",54
"mlorp",64,"correct",466.88344744846,"experimental",55
"sugar",64,"correct",494.929112986604,"experimental",56
"dresp",64,"correct",508.80381765279,"experimental",57
"nrimp",64,"incorrect",560.444192897862,"experimental",58
"sleek",64,"correct",452.323850663596,"experimental",59
"piano",64,"correct",569.511603064419,"experimental",60
"train",64,"correct",514.620816081448,"experimental",61
"flame",64,"correct",431.372187450514,"experimental",62
"shine",64,"correct",521.400117354479,"experimental",63
"clock",64,"correct",459.699536438715,"experimental",64
"trasp",64,"correct",484.155380033662,"experimental",65
"blorf",64,"correct",587.465134410803,"experimental",66
"blump",64,"correct",525.87813553592,"experimental",67
"lwump",64,"correct",459.304897894357,"experimental",68
"florp",64,"correct",499.34432055797,"experimental",69
"nlorp",64,"correct",531.887581024229,"experimental",70
"quill",64,"correct",540.889431410189,"experimental",71
"wrasp",64,"incorrect",519.276146875131,"experimental",72
"frasp",64,"correct",509.190565078614,"experimental",73
"zworp",64,"correct",454.727447843239,"experimental",74
"plant",64,"correct",430.607801458192,"experimental",75
"snibb",64,"correct",429.506775870057,"experimental",76
"apple",64,"correct",613.342263148288,"experimental",77
"plasp",64,"correct",498.871194431176,"experimental",78
"zlorp",64,"correct",491.465598475975,"experimental",79
"ruler",64,"correct",562.424613501789,"experimental",80
"glasp",64,NA,NA,"experimental",81
"jlorp",64,"correct",462.923732838535,"experimental",82
"laugh",64,"correct",521.854852557184,"experimental",83
"scary",64,"correct",478.64424990737,"experimental",84
"zrimp",64,"correct",518.821695343451,"experimental",85
"flock",64,"correct",540.168576964474,"experimental",86
"slurb",64,"correct",464.788157266016,"experimental",87
"brush",64,NA,NA,"experimental",88
"xrimp",64,"incorrect",542.706523126641,"experimental",89
"plane",64,"correct",516.049978654027,"experimental",90
"knasp",64,"correct",518.232819628515,"experimental",91
"table",64,"correct",508.276267081492,"experimental",92
"prump",64,"correct",534.305418452621,"experimental",93
"dwasp",64,"correct",442.561679583479,"experimental",94
"sweep",64,"correct",547.219748396797,"experimental",95
"grape",64,"correct",463.227399854288,"experimental",96
"prasp",64,"correct",547.478204729531,"experimental",97
"bread",64,"correct",466.576431515719,"experimental",98
"wrump",64,"correct",530.009664120491,"experimental",99
"blasp",64,"correct",397.873217369744,"experimental",100
"haste",64,"correct",560.578490821613,"experimental",101
"sloth",64,"correct",531.216080268657,"experimental",102
"qrasp",64,"correct",534.923076474188,"experimental",103
"skump",64,"correct",497.790527522092,"experimental",104
"grisp",64,"correct",552.614633164847,"experimental",105
"shred",64,"correct",515.536276824623,"experimental",106
"saint",64,"correct",487.0833063225,"experimental",107
"grind",64,"correct",567.010679752681,"experimental",108
"mango",64,"correct",499.316000067522,"experimental",109
"klirp",64,"correct",519.013351918413,"experimental",110
