"word","ID","accuracy","rt","trial_type","trial_number"
"brick",85,"correct",508.053854770091,"practice",1
"fruit",85,"correct",464.376801803832,"practice",2
"elbow",85,"correct",517.72278601214,"practice",3
"climb",85,"correct",483.296190139656,"practice",4
"drown",85,"correct",553.047929398233,"practice",5
"plimp",85,"correct",545.460262384584,"practice",6
"snorp",85,"correct",400.224407960628,"practice",7
"florp",85,NA,NA,"practice",8
"drorp",85,"correct",415.393121502257,"practice",9
"blarp",85,"correct",454.325601732678,"practice",10
"dwasp",85,"correct",578.385598899963,"experimental",11
"quote",85,"correct",511.055930976488,"experimental",12
"florp",85,"correct",467.715923906427,"experimental",13
"frasp",85,"correct",471.034348325107,"experimental",14
"stare",85,"correct",492.455001595697,"experimental",15
"zlorp",85,"correct",525.785594669712,"experimental",16
"quibb",85,"correct",464.376801803832,"experimental",17
"prump",85,"correct",495.774489370352,"experimental",18
"bread",85,"correct",516.411803865809,"experimental",19
"crane",85,"correct",420.910749822562,"experimental",20
"glasp",85,"correct",553.047929398233,"experimental",21
"crasp",85,"correct",497.80005676343,"experimental",22
"piano",85,"correct",526.67780647915,"experimental",23
"shred",85,"correct",421.321822605088,"experimental",24
"plant",85,"correct",528.608684443827,"experimental",25
"haste",85,"correct",545.449242028097,"experimental",26
"trasp",85,"correct",531.778644449992,"experimental",27
"snibb",85,"correct",514.08277075218,"experimental",28
"flasp",85,"correct",462.856336447538,"experimental",29
"saint",85,"correct",468.481721411034,"experimental",30
"ocean",85,"correct",572.774610976315,"experimental",31
"mango",85,"correct",550.357968610137,"experimental",32
"table",85,"correct",400.224407960628,"experimental",33
"mirth",85,"correct",477.05178179625,"experimental",34
"scary",85,"correct",525.394047216667,"experimental",35
"vlasp",85,"incorrect",545.460262384584,"experimental",36
"shine",85,"correct",483.257057833598,"experimental",37
"honor",85,NA,NA,"experimental",38
"xrimp",85,"correct",481.633690158991,"experimental",39
"prasp",85,"correct",541.80418162135,"experimental",40
"knasp",85,"correct",501.287245581146,"experimental",41
"water",85,"correct",468.246633635184,"experimental",42
"snack",85,"correct",424.992632541262,"experimental",43
"laugh",85,"correct",464.679522156762,"experimental",44
"mrump",85,"correct",472.825814439676,"experimental",45
"brump",85,"correct",454.325601732678,"experimental",46
"flibb",85,"correct",391.027865303184,"experimental",47
"lwump",85,"correct",452.136858507934,"experimental",48
"twasp",85,"correct",537.165401243313,"experimental",49
"jlorp",85,"correct",538.747003850305,"experimental",50
"brush",85,"correct",515.701190899981,"experimental",51
"pluck",85,"correct",508.258695422727,"experimental",52
"spork",85,"correct",432.512787804455,"experimental",53
"heart",85,"correct",519.198413671283,"experimental",54
"plasp",85,"correct",556.095966408816,"experimental",55
"hrump",85,"incorrect",496.80144115428,"experimental",56
"qrasp",85,"correct",515.023380116125,"experimental",57
"drisp",85,"correct",585.371337026282,"experimental",58
"swoop",85,"correct",536.825149757088,"experimental",59
"flock",85,"correct",567.048133229155,"experimental",60
"blasp",85,"correct",480.062165557889,"experimental",61
"grape",85,"correct",476.840857956919,"experimental",62
"quiet",85,"correct",463.111563489383,"experimental",63
"judge",85,"correct",484.604807177256,"experimental",64
"zrimp",85,"correct",511.790037954806,"experimental",65
"squat",85,"correct",508.094405761427,"experimental",66
"plane",85,"correct",498.313948911544,"experimental",67
"liver",85,"correct",478.091029930074,"experimental",68
"blorf",85,"correct",457.594603692012,"experimental",69
"dworp",85,"correct",596.223664293834,"experimental",70
"flame",85,"correct",468.148410716704,"experimental",71
"jwump",85,NA,NA,"experimental",72
"plurt",85,"correct",444.072909347445,"experimental",73
"globe",85,"correct",541.814629844741,"experimental",74
"trimp",85,NA,NA,"experimental",75
"grisp",85,"correct",558.445571937295,"experimental",76
"apple",85,"correct",595.858013279765,"experimental",77
"ruler",85,"correct",415.393121502257,"experimental",78
"mlorp",85,NA,NA,"experimental",79
"nrimp",85,"correct",583.205371827354,"experimental",80
"sweep",85,"incorrect",465.425699564973,"experimental",81
"onion",85,"correct",548.327461624654,"experimental",82
"train",85,"correct",433.132897302361,"experimental",83
"wrump",85,"correct",483.296190139656,"experimental",84
"clorb",85,"correct",418.228190805888,"experimental",85
"klirp",85,"correct",553.694991576127,"experimental",86
"group",85,"correct",498.652716632199,"experimental",87
"vlump",85,"correct",452.692838834326,"experimental",88
"sleek",85,"correct",437.295057760977,"experimental",89
"wrasp",85,"correct",493.122562897171,"experimental",90
"speak",85,"correct",474.659373596321,"experimental",91
"quart",85,"incorrect",508.883827642937,"experimental",92
"sugar",85,"correct",460.279477275698,"experimental",93
"qrump",85,"correct",519.377626082803,"experimental",94
"dramp",85,"correct",494.860199471183,"experimental",95
"blump",85,"correct",526.375045058638,"experimental",96
"glorf",85,"correct",537.666769269602,"experimental",97
"zworp",85,"correct",566.611437218797,"experimental",98
"light",85,"correct",487.861794456387,"experimental",99
"quill",85,"correct",520.293779704037,"experimental",100
"sloth",85,"correct",564.961328815976,"experimental",101
"clock",85,"correct",535.949407199431,"experimental",102
"grind",85,"correct",575.265181741582,"experimental",103
"skump",85,"correct",415.964063421611,"experimental",104
"chair",85,"correct",478.595595892614,"experimental",105
"xlorp",85,"incorrect",542.362801917389,"experimental",106
"dresp",85,"correct",495.696343960176,"experimental",107
"nlorp",85,"correct",561.154229044327,"experimental",108
"slurb",85,"correct",451.817747066041,"experimental",109
"swipe",85,"correct",535.997059006702,"experimental",110
