"word","ID","accuracy","rt","trial_type","trial_number"
"drown",77,"correct",425.13499636277,"practice",1
"brick",77,NA,NA,"practice",2
"fruit",77,"correct",494.402414410903,"practice",3
"elbow",77,"correct",541.328123820905,"practice",4
"climb",77,"incorrect",519.596437753489,"practice",5
"drorp",77,"correct",443.26015449208,"practice",6
"snorp",77,"correct",545.571798944992,"practice",7
"plimp",77,"correct",519.38556464021,"practice",8
"florp",77,"correct",578.338327218284,"practice",9
"blarp",77,"correct",452.129716914439,"practice",10
"quart",77,"correct",543.914532862075,"experimental",11
"florp",77,"correct",508.61178485888,"experimental",12
"skump",77,"correct",626.169925999844,"experimental",13
"apple",77,"correct",431.09413476901,"experimental",14
"honor",77,"correct",495.752211130165,"experimental",15
"zrimp",77,"correct",615.539522259195,"experimental",16
"flasp",77,"correct",616.55702016984,"experimental",17
"quiet",77,"correct",541.328123820905,"experimental",18
"group",77,"correct",508.364766666253,"experimental",19
"snibb",77,"correct",504.259247830163,"experimental",20
"heart",77,"correct",539.954043069557,"experimental",21
"frasp",77,"correct",518.272511750509,"experimental",22
"flock",77,"correct",497.375351981695,"experimental",23
"liver",77,"correct",595.942712781454,"experimental",24
"jlorp",77,"correct",521.089374871786,"experimental",25
"prump",77,"correct",430.285982429111,"experimental",26
"stare",77,"correct",510.931024008027,"experimental",27
"dramp",77,"correct",600.321950774685,"experimental",28
"plurt",77,"correct",597.489444360729,"experimental",29
"nrimp",77,"correct",524.175447635627,"experimental",30
"brump",77,"correct",430.187850063378,"experimental",31
"knasp",77,"correct",574.308440918636,"experimental",32
"snack",77,"correct",453.90294879293,"experimental",33
"clock",77,"correct",532.899883415545,"experimental",34
"train",77,"correct",448.404497994064,"experimental",35
"onion",77,"correct",498.685262251334,"experimental",36
"plane",77,"correct",543.529086213575,"experimental",37
"mrump",77,"correct",527.047150650895,"experimental",38
"haste",77,"correct",545.571798944992,"experimental",39
"slurb",77,"correct",482.439165580447,"experimental",40
"wrump",77,"correct",443.26015449208,"experimental",41
"shine",77,"correct",548.618499410187,"experimental",42
"klirp",77,"incorrect",488.884707426074,"experimental",43
"lwump",77,"correct",599.810615212887,"experimental",44
"dwasp",77,"correct",528.833697035501,"experimental",45
"glasp",77,"correct",486.681359713988,"experimental",46
"ocean",77,"correct",490.808173579783,"experimental",47
"zworp",77,"correct",545.079990077014,"experimental",48
"swoop",77,"correct",537.72405532173,"experimental",49
"plant",77,"correct",536.786578452408,"experimental",50
"trimp",77,"correct",549.944147506962,"experimental",51
"sugar",77,"correct",519.38556464021,"experimental",52
"mirth",77,"correct",592.029227710087,"experimental",53
"dresp",77,"correct",553.823792201837,"experimental",54
"crasp",77,"correct",381.93018244598,"experimental",55
"sweep",77,"incorrect",452.129716914439,"experimental",56
"hrump",77,NA,NA,"experimental",57
"grind",77,"correct",567.069720931861,"experimental",58
"grisp",77,"correct",475.825941553483,"experimental",59
"qrasp",77,"correct",472.01940422198,"experimental",60
"mlorp",77,"correct",441.455393103135,"experimental",61
"quote",77,"correct",480.252099251547,"experimental",62
"judge",77,"correct",460.167421651385,"experimental",63
"qrump",77,"correct",535.12292820823,"experimental",64
"glorf",77,"correct",474.648642917121,"experimental",65
"twasp",77,"correct",487.925934974744,"experimental",66
"water",77,NA,NA,"experimental",67
"vlump",77,"correct",536.704195814685,"experimental",68
"scary",77,NA,NA,"experimental",69
"jwump",77,"correct",521.603631677214,"experimental",70
"blorf",77,"correct",534.436599833508,"experimental",71
"zlorp",77,"incorrect",472.990336949357,"experimental",72
"crane",77,"correct",552.053656814107,"experimental",73
"shred",77,"correct",558.606204915227,"experimental",74
"light",77,"correct",546.876614629197,"experimental",75
"nlorp",77,"correct",442.050881193408,"experimental",76
"sleek",77,"correct",507.726997671096,"experimental",77
"bread",77,"correct",529.28477645669,"experimental",78
"plasp",77,"correct",484.866877214922,"experimental",79
"saint",77,"correct",511.477332254155,"experimental",80
"quibb",77,"correct",523.426301310378,"experimental",81
"xrimp",77,"correct",620.695231524539,"experimental",82
"sloth",77,NA,NA,"experimental",83
"chair",77,"correct",487.184363193344,"experimental",84
"grape",77,"correct",496.714922195471,"experimental",85
"dworp",77,"correct",511.21759332383,"experimental",86
"flame",77,"correct",491.895558398157,"experimental",87
"swipe",77,"correct",494.522861716359,"experimental",88
"piano",77,"correct",475.486853766254,"experimental",89
"laugh",77,"correct",510.043120839981,"experimental",90
"blump",77,"correct",486.575885463806,"experimental",91
"xlorp",77,"correct",517.595307265124,"experimental",92
"quill",77,"correct",463.914941621546,"experimental",93
"flibb",77,"correct",506.848857631014,"experimental",94
"trasp",77,"correct",526.321402172073,"experimental",95
"table",77,"correct",494.782875636032,"experimental",96
"brush",77,"incorrect",522.389650407547,"experimental",97
"spork",77,"incorrect",483.318836211593,"experimental",98
"prasp",77,"correct",631.248360391167,"experimental",99
"pluck",77,"correct",426.520516267646,"experimental",100
"clorb",77,"correct",507.500386236266,"experimental",101
"squat",77,"correct",583.127272856945,"experimental",102
"ruler",77,"correct",532.599953744747,"experimental",103
"drisp",77,"correct",519.596437753489,"experimental",104
"wrasp",77,"correct",479.486118834451,"experimental",105
"mango",77,"correct",487.206502429094,"experimental",106
"blasp",77,"correct",489.039197292342,"experimental",107
"globe",77,"correct",494.402414410903,"experimental",108
"speak",77,"correct",493.074282701475,"experimental",109
"vlasp",77,"correct",586.744860839937,"experimental",110
