"word","ID","accuracy","rt","trial_type","trial_number"
"climb",89,"correct",477.565798507393,"practice",1
"elbow",89,"incorrect",512.435833039036,"practice",2
"fruit",89,"correct",489.590668118281,"practice",3
"drown",89,"correct",490.466608475796,"practice",4
"brick",89,"correct",480.203063833753,"practice",5
"florp",89,"correct",526.958285167354,"practice",6
"plimp",89,"correct",466.899201875378,"practice",7
"blarp",89,"correct",499.372580869245,"practice",8
"drorp",89,"correct",471.340795482099,"practice",9
"snorp",89,"correct",487.751310812625,"practice",10
"mrump",89,"correct",533.083865740213,"experimental",11
"light",89,"correct",542.298288251888,"experimental",12
"jwump",89,"correct",462.071513818118,"experimental",13
"mango",89,"correct",527.206126300053,"experimental",14
"brump",89,"correct",408.700959259801,"experimental",15
"prump",89,"correct",545.066628085892,"experimental",16
"mlorp",89,"correct",546.394367453596,"experimental",17
"sweep",89,"correct",545.274251404112,"experimental",18
"skump",89,"correct",477.090471985147,"experimental",19
"quill",89,"correct",477.514794703149,"experimental",20
"saint",89,"correct",575.943759700307,"experimental",21
"brush",89,"correct",440.189159069311,"experimental",22
"zrimp",89,"correct",581.658488964445,"experimental",23
"nlorp",89,"correct",491.06045316274,"experimental",24
"judge",89,"correct",432.338014903602,"experimental",25
"clorb",89,"correct",500.355524273748,"experimental",26
"quart",89,"correct",591.077277274064,"experimental",27
"plane",89,"correct",535.134639867989,"experimental",28
"twasp",89,"correct",540.233641354235,"experimental",29
"plasp",89,"correct",521.837007760811,"experimental",30
"group",89,"correct",487.751310812625,"experimental",31
"train",89,"incorrect",487.654829695686,"experimental",32
"grape",89,"incorrect",550.761028586406,"experimental",33
"snack",89,"correct",510.015051544274,"experimental",34
"vlasp",89,"correct",396.865142962455,"experimental",35
"piano",89,"correct",480.31423534475,"experimental",36
"frasp",89,"correct",489.399075229616,"experimental",37
"grisp",89,"correct",420.504152700955,"experimental",38
"quiet",89,"correct",484.846271832217,"experimental",39
"dworp",89,"correct",543.035435970037,"experimental",40
"swoop",89,"correct",541.956517329918,"experimental",41
"hrump",89,"correct",380.308480624311,"experimental",42
"sloth",89,"correct",523.327176525096,"experimental",43
"spork",89,"correct",377.289893156184,"experimental",44
"crane",89,"correct",521.138811317768,"experimental",45
"shine",89,"correct",484.449931822948,"experimental",46
"apple",89,NA,NA,"experimental",47
"sugar",89,"correct",484.782264710517,"experimental",48
"sleek",89,"correct",473.363451914352,"experimental",49
"flibb",89,"correct",522.079237957093,"experimental",50
"quibb",89,"correct",488.737145152228,"experimental",51
"glorf",89,"correct",512.435833039036,"experimental",52
"ocean",89,"correct",533.081458660091,"experimental",53
"blasp",89,NA,NA,"experimental",54
"nrimp",89,"correct",466.899201875378,"experimental",55
"blump",89,NA,NA,"experimental",56
"xrimp",89,"correct",561.279643875722,"experimental",57
"glasp",89,"incorrect",482.30234008779,"experimental",58
"vlump",89,"incorrect",482.374830803572,"experimental",59
"quote",89,"correct",403.036488902095,"experimental",60
"jlorp",89,"incorrect",524.720903311354,"experimental",61
"scary",89,"correct",567.823027593737,"experimental",62
"klirp",89,NA,NA,"experimental",63
"zworp",89,"correct",530.062335366938,"experimental",64
"onion",89,"correct",572.877021318905,"experimental",65
"slurb",89,"correct",431.239715070091,"experimental",66
"xlorp",89,"correct",481.383376150564,"experimental",67
"shred",89,"correct",568.873209777498,"experimental",68
"dresp",89,"correct",557.406047455532,"experimental",69
"heart",89,"correct",477.565798507393,"experimental",70
"plurt",89,"correct",548.888588021855,"experimental",71
"snibb",89,"correct",471.340795482099,"experimental",72
"wrasp",89,"correct",499.372580869245,"experimental",73
"prasp",89,"correct",431.580085554082,"experimental",74
"flasp",89,"correct",504.208144153458,"experimental",75
"zlorp",89,"correct",543.289253288548,"experimental",76
"crasp",89,"correct",511.700435910269,"experimental",77
"globe",89,"correct",472.67399899068,"experimental",78
"bread",89,"incorrect",552.091865093165,"experimental",79
"florp",89,"correct",528.423427938396,"experimental",80
"honor",89,"correct",455.622659142722,"experimental",81
"stare",89,"correct",492.452453154226,"experimental",82
"qrasp",89,"correct",523.575925018783,"experimental",83
"table",89,"correct",492.628965574076,"experimental",84
"swipe",89,"correct",503.176726320542,"experimental",85
"trasp",89,"correct",523.910009140901,"experimental",86
"liver",89,"correct",486.365644397233,"experimental",87
"dwasp",89,NA,NA,"experimental",88
"wrump",89,"correct",535.363490338197,"experimental",89
"flock",89,"correct",483.540577413642,"experimental",90
"plant",89,"correct",489.197640080101,"experimental",91
"chair",89,"correct",484.622819864095,"experimental",92
"grind",89,"incorrect",491.899132851224,"experimental",93
"mirth",89,"incorrect",511.495598329669,"experimental",94
"pluck",89,"correct",527.962603084241,"experimental",95
"dramp",89,"correct",591.854176260796,"experimental",96
"lwump",89,"correct",489.590668118281,"experimental",97
"trimp",89,"correct",520.324011859215,"experimental",98
"laugh",89,"correct",605.768339859969,"experimental",99
"squat",89,"correct",502.953653987516,"experimental",100
"speak",89,"correct",604.511861457571,"experimental",101
"haste",89,"correct",464.957509539983,"experimental",102
"water",89,"correct",460.641113875229,"experimental",103
"ruler",89,"correct",480.715200300616,"experimental",104
"knasp",89,"correct",532.073398748964,"experimental",105
"blorf",89,"correct",497.472433967726,"experimental",106
"drisp",89,"correct",467.413789724793,"experimental",107
"clock",89,"correct",453.569795219892,"experimental",108
"flame",89,"correct",464.552985285407,"experimental",109
"qrump",89,"correct",530.209227005461,"experimental",110
