"word","ID","accuracy","rt","trial_type","trial_number"
"climb",22,"correct",523.898296242563,"practice",1
"fruit",22,"correct",479.891977453482,"practice",2
"brick",22,"correct",494.223705312047,"practice",3
"elbow",22,"correct",521.436927413431,"practice",4
"drown",22,"correct",553.18138334805,"practice",5
"snorp",22,"correct",530.470596515945,"practice",6
"blarp",22,"correct",503.654338987845,"practice",7
"drorp",22,NA,NA,"practice",8
"florp",22,"correct",468.081126644875,"practice",9
"plimp",22,"correct",535.589127554626,"practice",10
"brump",22,"correct",473.081919438612,"experimental",11
"crane",22,"correct",554.332831088534,"experimental",12
"qrump",22,"correct",604.685761383555,"experimental",13
"blorf",22,"correct",598.83896886772,"experimental",14
"vlump",22,"correct",518.574963725679,"experimental",15
"skump",22,"correct",555.41477784954,"experimental",16
"flasp",22,"correct",568.618455163078,"experimental",17
"mlorp",22,"correct",570.975513994278,"experimental",18
"vlasp",22,"correct",507.797596367238,"experimental",19
"shine",22,"incorrect",510.854510573857,"experimental",20
"nlorp",22,"correct",571.856040855317,"experimental",21
"grind",22,"correct",549.557526128562,"experimental",22
"judge",22,"correct",516.307890307797,"experimental",23
"crasp",22,"correct",614.420656631886,"experimental",24
"scary",22,"correct",528.504523656474,"experimental",25
"table",22,"correct",511.775827330302,"experimental",26
"plane",22,"incorrect",450.682560151133,"experimental",27
"quart",22,"correct",517.815094177249,"experimental",28
"plasp",22,"incorrect",469.815535745487,"experimental",29
"honor",22,"correct",513.853129441523,"experimental",30
"haste",22,"correct",511.93542886593,"experimental",31
"dworp",22,"correct",503.654338987845,"experimental",32
"knasp",22,NA,NA,"experimental",33
"blasp",22,"incorrect",560.373617656505,"experimental",34
"jlorp",22,"correct",523.898296242563,"experimental",35
"flame",22,"correct",533.746808456063,"experimental",36
"saint",22,"incorrect",650.768043036552,"experimental",37
"blump",22,"correct",532.041436627094,"experimental",38
"speak",22,"correct",530.206134747549,"experimental",39
"hrump",22,"correct",555.788497628483,"experimental",40
"laugh",22,"correct",571.648333987234,"experimental",41
"clock",22,"correct",596.480470008054,"experimental",42
"globe",22,"correct",539.181618236644,"experimental",43
"trimp",22,"correct",548.303801358005,"experimental",44
"dresp",22,"correct",539.885710468263,"experimental",45
"light",22,"correct",526.013147666334,"experimental",46
"xrimp",22,"correct",503.542873753856,"experimental",47
"sugar",22,"correct",470.851653458197,"experimental",48
"train",22,"correct",588.782765972227,"experimental",49
"shred",22,"correct",448.170895751689,"experimental",50
"swipe",22,"correct",453.505525867276,"experimental",51
"snibb",22,"correct",467.448519071026,"experimental",52
"twasp",22,"correct",514.171450986823,"experimental",53
"ocean",22,"correct",430.990401768748,"experimental",54
"dwasp",22,"correct",561.06189945822,"experimental",55
"wrasp",22,"correct",434.934565086878,"experimental",56
"xlorp",22,NA,NA,"experimental",57
"lwump",22,"correct",479.891977453482,"experimental",58
"quote",22,"correct",535.589127554626,"experimental",59
"group",22,"correct",508.39488020154,"experimental",60
"trasp",22,"correct",560.588395269336,"experimental",61
"grisp",22,"correct",510.233682122795,"experimental",62
"zlorp",22,"correct",516.838393268037,"experimental",63
"snack",22,"correct",499.459438918436,"experimental",64
"wrump",22,"correct",553.18138334805,"experimental",65
"chair",22,"correct",521.52416588249,"experimental",66
"zworp",22,"correct",504.82330687972,"experimental",67
"plant",22,"correct",532.196629607104,"experimental",68
"squat",22,"correct",451.307337708624,"experimental",69
"mrump",22,"correct",507.320564176833,"experimental",70
"sweep",22,"correct",444.594883683874,"experimental",71
"slurb",22,NA,NA,"experimental",72
"frasp",22,"correct",700.543457790137,"experimental",73
"prasp",22,"correct",502.997737861429,"experimental",74
"bread",22,"correct",487.123899260569,"experimental",75
"clorb",22,"correct",488.279094216885,"experimental",76
"stare",22,"correct",530.470596515945,"experimental",77
"swoop",22,"correct",528.732990475511,"experimental",78
"jwump",22,"correct",486.878953093267,"experimental",79
"water",22,"correct",518.208360147325,"experimental",80
"zrimp",22,"correct",468.081126644875,"experimental",81
"glorf",22,"correct",606.009207519299,"experimental",82
"drisp",22,"correct",536.613563288572,"experimental",83
"ruler",22,"correct",581.855352605924,"experimental",84
"spork",22,"correct",543.95570007181,"experimental",85
"liver",22,"correct",488.514124322239,"experimental",86
"mirth",22,"correct",581.679276698017,"experimental",87
"sloth",22,"correct",460.557905576342,"experimental",88
"flock",22,"correct",439.328859137119,"experimental",89
"quiet",22,"incorrect",515.03497099827,"experimental",90
"onion",22,"correct",396.191419412727,"experimental",91
"glasp",22,"correct",502.602888100775,"experimental",92
"klirp",22,"correct",553.735853265687,"experimental",93
"florp",22,"correct",561.956636696524,"experimental",94
"sleek",22,"correct",526.350782516615,"experimental",95
"flibb",22,"correct",464.428093556772,"experimental",96
"pluck",22,"correct",442.859525995991,"experimental",97
"prump",22,"correct",442.83429213119,"experimental",98
"quill",22,"correct",573.859611490429,"experimental",99
"quibb",22,"correct",548.662216293786,"experimental",100
"heart",22,"correct",549.9698482082,"experimental",101
"apple",22,"correct",459.553383243267,"experimental",102
"plurt",22,"correct",494.223705312047,"experimental",103
"mango",22,"correct",614.025873389252,"experimental",104
"qrasp",22,NA,NA,"experimental",105
"grape",22,"correct",478.796230413293,"experimental",106
"brush",22,"correct",533.706194869361,"experimental",107
"dramp",22,"correct",528.003390880945,"experimental",108
"piano",22,"correct",443.067630881522,"experimental",109
"nrimp",22,"correct",557.715688567231,"experimental",110
