"word","ID","accuracy","rt","trial_type","trial_number"
"brick",83,"incorrect",460.468346962446,"practice",1
"fruit",83,"correct",617.329280186431,"practice",2
"climb",83,"correct",519.998831315378,"practice",3
"drown",83,"correct",467.341743800991,"practice",4
"elbow",83,NA,NA,"practice",5
"snorp",83,"correct",446.678615825394,"practice",6
"drorp",83,"correct",490.50962824397,"practice",7
"plimp",83,"correct",500.138148337538,"practice",8
"blarp",83,"correct",504.921024095527,"practice",9
"florp",83,"incorrect",552.095521457513,"practice",10
"grind",83,"incorrect",611.055780760208,"experimental",11
"mango",83,"correct",574.779492894511,"experimental",12
"prump",83,NA,NA,"experimental",13
"brush",83,"correct",383.071712659403,"experimental",14
"dramp",83,"correct",558.503430677855,"experimental",15
"glorf",83,"correct",597.789175797219,"experimental",16
"speak",83,"correct",411.966863581491,"experimental",17
"dresp",83,NA,NA,"experimental",18
"group",83,"correct",527.970351746546,"experimental",19
"blorf",83,"correct",506.653293939289,"experimental",20
"flasp",83,"correct",562.134834649177,"experimental",21
"water",83,"correct",470.332138290343,"experimental",22
"sleek",83,"correct",604.958377313213,"experimental",23
"dworp",83,"incorrect",585.932678489739,"experimental",24
"vlump",83,"incorrect",528.920375073106,"experimental",25
"brump",83,"correct",406.84428168142,"experimental",26
"plasp",83,"correct",530.997799325802,"experimental",27
"heart",83,"correct",533.454828282806,"experimental",28
"skump",83,"correct",511.578400623967,"experimental",29
"swipe",83,"correct",514.414313944424,"experimental",30
"table",83,"correct",519.998831315378,"experimental",31
"squat",83,"correct",528.042143447646,"experimental",32
"frasp",83,"correct",497.94539283712,"experimental",33
"qrump",83,"correct",552.91107210333,"experimental",34
"plane",83,"correct",613.381261421853,"experimental",35
"liver",83,"correct",582.607120761678,"experimental",36
"scary",83,"incorrect",500.138148337538,"experimental",37
"laugh",83,"correct",477.756101771733,"experimental",38
"chair",83,"correct",617.329280186431,"experimental",39
"clock",83,"correct",521.495321190335,"experimental",40
"nlorp",83,"correct",536.022040483556,"experimental",41
"zrimp",83,"correct",438.246461137648,"experimental",42
"drisp",83,"correct",532.898060823311,"experimental",43
"florp",83,"correct",534.062038129467,"experimental",44
"pluck",83,"correct",525.217185389377,"experimental",45
"zlorp",83,"correct",481.57250665435,"experimental",46
"wrump",83,"correct",467.341743800991,"experimental",47
"ruler",83,"correct",457.67636247976,"experimental",48
"blump",83,"correct",559.943698815272,"experimental",49
"apple",83,"correct",460.468346962446,"experimental",50
"dwasp",83,"correct",499.614758144873,"experimental",51
"flame",83,"incorrect",505.075718577446,"experimental",52
"judge",83,"correct",490.50962824397,"experimental",53
"crasp",83,"correct",466.992705109877,"experimental",54
"mirth",83,"correct",573.62876843372,"experimental",55
"saint",83,"correct",544.262220356821,"experimental",56
"jlorp",83,"correct",500.519527607134,"experimental",57
"flock",83,"correct",493.383033849986,"experimental",58
"mlorp",83,"correct",552.095521457513,"experimental",59
"sugar",83,"correct",531.878721351316,"experimental",60
"quart",83,"incorrect",504.921024095527,"experimental",61
"blasp",83,"correct",519.554709689627,"experimental",62
"shine",83,"correct",526.207484677059,"experimental",63
"sloth",83,"correct",505.703755529212,"experimental",64
"wrasp",83,"correct",478.966053736698,"experimental",65
"zworp",83,"correct",526.286291440531,"experimental",66
"shred",83,"correct",558.540677837583,"experimental",67
"klirp",83,"correct",473.17662924474,"experimental",68
"mrump",83,"correct",460.350048349462,"experimental",69
"lwump",83,"correct",446.678615825394,"experimental",70
"nrimp",83,"correct",571.805246041017,"experimental",71
"grisp",83,"correct",510.676190091406,"experimental",72
"haste",83,"correct",528.765373688629,"experimental",73
"plant",83,"correct",589.780921423061,"experimental",74
"xrimp",83,"incorrect",564.836432716208,"experimental",75
"trimp",83,"incorrect",506.959427820861,"experimental",76
"twasp",83,"correct",525.943937473464,"experimental",77
"stare",83,"correct",535.498488481662,"experimental",78
"hrump",83,"correct",565.942143061572,"experimental",79
"sweep",83,"correct",574.147863384157,"experimental",80
"snibb",83,"correct",513.334497778033,"experimental",81
"piano",83,"correct",577.818589983823,"experimental",82
"honor",83,"correct",483.88972301883,"experimental",83
"qrasp",83,NA,NA,"experimental",84
"light",83,"correct",479.202340715707,"experimental",85
"glasp",83,"correct",541.406125735268,"experimental",86
"quibb",83,"correct",561.459029430579,"experimental",87
"spork",83,"correct",546.953386750801,"experimental",88
"bread",83,"correct",513.248371311118,"experimental",89
"snack",83,"correct",560.366585403459,"experimental",90
"globe",83,"correct",589.503288034533,"experimental",91
"slurb",83,"correct",490.839742333265,"experimental",92
"knasp",83,"correct",440.089382381974,"experimental",93
"prasp",83,NA,NA,"experimental",94
"clorb",83,"correct",515.79604752793,"experimental",95
"quiet",83,"correct",615.192036008578,"experimental",96
"trasp",83,"correct",501.14276730207,"experimental",97
"crane",83,"correct",531.684063290812,"experimental",98
"vlasp",83,"correct",627.407531197327,"experimental",99
"quote",83,"correct",592.147788936137,"experimental",100
"plurt",83,"correct",546.117425465435,"experimental",101
"jwump",83,"correct",504.147849251551,"experimental",102
"grape",83,"correct",486.537502982912,"experimental",103
"swoop",83,"correct",492.681963325969,"experimental",104
"flibb",83,"correct",499.971220232585,"experimental",105
"xlorp",83,"correct",540.726668748292,"experimental",106
"train",83,"correct",524.361010151198,"experimental",107
"quill",83,"correct",469.353676379061,"experimental",108
"ocean",83,"correct",578.365489697658,"experimental",109
"onion",83,"correct",466.147128490208,"experimental",110
