"word","ID","accuracy","rt","trial_type","trial_number"
"drown",45,"correct",519.052689009104,"practice",1
"fruit",45,"correct",539.665075498757,"practice",2
"climb",45,"correct",404.606236933062,"practice",3
"elbow",45,"correct",474.965304534505,"practice",4
"brick",45,"correct",500.227115050266,"practice",5
"blarp",45,"incorrect",410.765792366973,"practice",6
"florp",45,"correct",388.73947911632,"practice",7
"drorp",45,"correct",505.482974459885,"practice",8
"snorp",45,"correct",535.742829321714,"practice",9
"plimp",45,"correct",554.12862506193,"practice",10
"chair",45,"correct",471.499299666676,"experimental",11
"squat",45,"incorrect",596.253590424114,"experimental",12
"xrimp",45,"correct",453.921209957376,"experimental",13
"pluck",45,"correct",473.0408388905,"experimental",14
"quill",45,"correct",547.856945096211,"experimental",15
"clorb",45,"correct",539.665075498757,"experimental",16
"dresp",45,"correct",599.557857845872,"experimental",17
"crane",45,"correct",489.96323142655,"experimental",18
"speak",45,"correct",557.169747062312,"experimental",19
"dwasp",45,"correct",554.12862506193,"experimental",20
"flame",45,"correct",394.886111246249,"experimental",21
"blorf",45,"correct",440.046028847529,"experimental",22
"onion",45,NA,NA,"experimental",23
"ocean",45,"correct",457.266060354077,"experimental",24
"slurb",45,"correct",462.18918765941,"experimental",25
"mango",45,"correct",425.941445457855,"experimental",26
"wrump",45,"correct",467.81667101981,"experimental",27
"table",45,"correct",459.237287313978,"experimental",28
"mirth",45,"correct",553.787764668412,"experimental",29
"knasp",45,"incorrect",582.314835334392,"experimental",30
"snack",45,"correct",571.888319716109,"experimental",31
"swoop",45,"correct",519.052689009104,"experimental",32
"spork",45,"correct",462.122363952012,"experimental",33
"hrump",45,"correct",560.515900477142,"experimental",34
"prasp",45,"correct",492.769327340707,"experimental",35
"brump",45,"correct",451.899313761983,"experimental",36
"quibb",45,"correct",479.26241057025,"experimental",37
"globe",45,"correct",480.138700614068,"experimental",38
"shine",45,"correct",490.374536175184,"experimental",39
"sleek",45,"correct",454.057244386751,"experimental",40
"flock",45,"correct",426.339665197627,"experimental",41
"haste",45,"correct",550.614483670676,"experimental",42
"mrump",45,"correct",482.796083453548,"experimental",43
"flibb",45,"correct",577.131602719433,"experimental",44
"zrimp",45,"correct",365.424383564478,"experimental",45
"light",45,"correct",496.152983372021,"experimental",46
"trasp",45,"correct",601.606086557162,"experimental",47
"zlorp",45,"correct",405.186877489392,"experimental",48
"crasp",45,"correct",473.160686345691,"experimental",49
"apple",45,"correct",537.584992406175,"experimental",50
"scary",45,"correct",413.179726209358,"experimental",51
"zworp",45,"correct",501.743239694524,"experimental",52
"plane",45,"correct",474.681600033463,"experimental",53
"drisp",45,"correct",500.651824228666,"experimental",54
"sugar",45,"correct",524.260243775936,"experimental",55
"grisp",45,"correct",548.724205688168,"experimental",56
"qrump",45,"correct",529.711793188946,"experimental",57
"qrasp",45,"correct",500.227115050266,"experimental",58
"dramp",45,"correct",446.119120166442,"experimental",59
"prump",45,"correct",578.063991866145,"experimental",60
"water",45,"correct",518.146240965501,"experimental",61
"honor",45,"correct",428.777438907974,"experimental",62
"trimp",45,"correct",488.970286192537,"experimental",63
"frasp",45,"correct",507.908210563676,"experimental",64
"grape",45,"correct",474.965304534505,"experimental",65
"heart",45,"correct",551.526521425552,"experimental",66
"quiet",45,"correct",573.35852955879,"experimental",67
"train",45,"correct",438.804954708251,"experimental",68
"flasp",45,"correct",529.882257382881,"experimental",69
"stare",45,NA,NA,"experimental",70
"bread",45,"correct",538.608287234738,"experimental",71
"dworp",45,"correct",519.140112178415,"experimental",72
"wrasp",45,"correct",517.879905337379,"experimental",73
"xlorp",45,"correct",465.739341514819,"experimental",74
"nlorp",45,"correct",478.743823835478,"experimental",75
"glasp",45,"correct",468.238441941116,"experimental",76
"mlorp",45,"correct",438.540719535457,"experimental",77
"clock",45,"correct",388.73947911632,"experimental",78
"sweep",45,"correct",465.089296712007,"experimental",79
"jwump",45,"correct",483.395288627251,"experimental",80
"grind",45,"correct",542.278995146357,"experimental",81
"plurt",45,NA,NA,"experimental",82
"plasp",45,NA,NA,"experimental",83
"group",45,"correct",433.930468160407,"experimental",84
"snibb",45,"correct",526.700740400733,"experimental",85
"liver",45,"incorrect",490.274861781315,"experimental",86
"laugh",45,"correct",559.812437328532,"experimental",87
"florp",45,"correct",593.800637537393,"experimental",88
"plant",45,"correct",587.05615425994,"experimental",89
"judge",45,"correct",502.778331538651,"experimental",90
"lwump",45,"correct",521.220367425635,"experimental",91
"vlasp",45,"correct",481.767139353293,"experimental",92
"nrimp",45,"correct",451.85740667749,"experimental",93
"brush",45,"correct",510.678810299853,"experimental",94
"ruler",45,"correct",515.860857500552,"experimental",95
"blasp",45,"correct",594.041132189359,"experimental",96
"klirp",45,"correct",505.482974459885,"experimental",97
"swipe",45,"correct",574.621272531262,"experimental",98
"quart",45,"correct",487.423481081991,"experimental",99
"twasp",45,NA,NA,"experimental",100
"jlorp",45,"correct",454.804478578056,"experimental",101
"saint",45,"correct",579.911780155381,"experimental",102
"quote",45,"correct",511.289377313855,"experimental",103
"vlump",45,"correct",528.137393173132,"experimental",104
"shred",45,"correct",489.13472199332,"experimental",105
"skump",45,"correct",479.780396991918,"experimental",106
"sloth",45,"correct",446.555920559322,"experimental",107
"piano",45,"correct",473.899757541436,"experimental",108
"blump",45,"correct",485.14522530577,"experimental",109
"glorf",45,"correct",478.011735039978,"experimental",110
