"word","ID","accuracy","rt","trial_type","trial_number"
"fruit",60,"correct",458.887711682045,"practice",1
"elbow",60,"correct",521.110226994425,"practice",2
"brick",60,"correct",438.882935911925,"practice",3
"drown",60,"correct",470.577114361404,"practice",4
"climb",60,"correct",534.491849225293,"practice",5
"blarp",60,"correct",490.586557562258,"practice",6
"drorp",60,"correct",481.522794683501,"practice",7
"florp",60,"correct",462.886756205309,"practice",8
"snorp",60,"correct",591.240920571637,"practice",9
"plimp",60,"correct",550.359043365995,"practice",10
"clock",60,"correct",526.29264900816,"experimental",11
"vlasp",60,"correct",536.106076916873,"experimental",12
"brump",60,"correct",527.674528437877,"experimental",13
"hrump",60,"correct",452.672586295571,"experimental",14
"brush",60,"correct",441.452521594251,"experimental",15
"plant",60,"correct",525.398369456654,"experimental",16
"glorf",60,"correct",612.627380237429,"experimental",17
"globe",60,"correct",493.970343677379,"experimental",18
"nrimp",60,"correct",535.911126096744,"experimental",19
"qrasp",60,"incorrect",500.220292608921,"experimental",20
"skump",60,"correct",503.120546762339,"experimental",21
"spork",60,"correct",520.283869486711,"experimental",22
"glasp",60,"correct",518.664444215218,"experimental",23
"swipe",60,"correct",490.260863287832,"experimental",24
"vlump",60,"correct",617.82856713491,"experimental",25
"trasp",60,"correct",532.320947661926,"experimental",26
"zworp",60,"correct",517.264106005193,"experimental",27
"judge",60,NA,NA,"experimental",28
"mango",60,"correct",493.1030962341,"experimental",29
"table",60,"correct",481.522794683501,"experimental",30
"sweep",60,"correct",504.382780687031,"experimental",31
"zrimp",60,"correct",447.950769375399,"experimental",32
"honor",60,"correct",560.624046111932,"experimental",33
"onion",60,"correct",591.240920571637,"experimental",34
"grind",60,"incorrect",497.658015143869,"experimental",35
"liver",60,"correct",564.112983266405,"experimental",36
"lwump",60,"correct",506.415153634405,"experimental",37
"flasp",60,"correct",542.401439821113,"experimental",38
"ocean",60,"correct",550.359043365995,"experimental",39
"zlorp",60,"correct",581.566614844458,"experimental",40
"pluck",60,"incorrect",605.323441829195,"experimental",41
"blorf",60,"correct",597.347651175236,"experimental",42
"crasp",60,"correct",593.136934391561,"experimental",43
"snack",60,"correct",586.31971537142,"experimental",44
"flibb",60,"correct",551.166895652053,"experimental",45
"twasp",60,"correct",493.756114473572,"experimental",46
"stare",60,"incorrect",437.857475758497,"experimental",47
"speak",60,"correct",547.928843053549,"experimental",48
"quill",60,NA,NA,"experimental",49
"grape",60,"correct",559.145543342618,"experimental",50
"bread",60,"correct",566.159243864984,"experimental",51
"light",60,"correct",531.602984164354,"experimental",52
"dwasp",60,"incorrect",435.144544425398,"experimental",53
"florp",60,"correct",527.078713129044,"experimental",54
"slurb",60,"correct",468.82799932044,"experimental",55
"quart",60,"correct",567.280504974091,"experimental",56
"dresp",60,"correct",529.104603705362,"experimental",57
"clorb",60,"correct",470.577114361404,"experimental",58
"crane",60,"correct",490.586557562258,"experimental",59
"qrump",60,"correct",462.886756205309,"experimental",60
"heart",60,"incorrect",481.366602706621,"experimental",61
"wrasp",60,"correct",483.496639338697,"experimental",62
"sleek",60,"correct",496.181002576496,"experimental",63
"saint",60,"correct",577.959887577663,"experimental",64
"xlorp",60,"correct",591.542776534583,"experimental",65
"snibb",60,"correct",555.158783691308,"experimental",66
"plurt",60,"correct",521.412674045891,"experimental",67
"prump",60,"correct",487.824515182362,"experimental",68
"knasp",60,"correct",502.610758039165,"experimental",69
"chair",60,"correct",573.016201293976,"experimental",70
"blasp",60,"correct",458.887711682045,"experimental",71
"laugh",60,"correct",578.182744329401,"experimental",72
"prasp",60,"correct",474.823005072755,"experimental",73
"sugar",60,"correct",513.948526853332,"experimental",74
"frasp",60,"correct",494.06625665414,"experimental",75
"klirp",60,"correct",566.670952407199,"experimental",76
"quibb",60,"correct",431.957366946055,"experimental",77
"ruler",60,"correct",438.882935911925,"experimental",78
"haste",60,"correct",495.978922598584,"experimental",79
"sloth",60,"correct",567.880044433504,"experimental",80
"water",60,"correct",538.427848008335,"experimental",81
"mrump",60,"correct",498.04199068813,"experimental",82
"dramp",60,"correct",429.491385980902,"experimental",83
"trimp",60,"correct",361.098616932208,"experimental",84
"group",60,NA,NA,"experimental",85
"piano",60,"correct",477.996983619676,"experimental",86
"apple",60,"correct",513.745784528922,"experimental",87
"flame",60,"correct",554.441918950676,"experimental",88
"swoop",60,NA,NA,"experimental",89
"mlorp",60,"correct",515.534917895519,"experimental",90
"train",60,"correct",549.446813575883,"experimental",91
"flock",60,"correct",505.811881512289,"experimental",92
"shine",60,"correct",551.20372786559,"experimental",93
"jlorp",60,"correct",544.132724675344,"experimental",94
"jwump",60,"correct",494.766550939854,"experimental",95
"squat",60,NA,NA,"experimental",96
"nlorp",60,"correct",609.323982724782,"experimental",97
"plane",60,"correct",577.363972384973,"experimental",98
"xrimp",60,"correct",600.947590382786,"experimental",99
"grisp",60,"correct",528.089684606515,"experimental",100
"plasp",60,"correct",614.101408335881,"experimental",101
"blump",60,"correct",596.969916848761,"experimental",102
"drisp",60,"correct",534.491849225293,"experimental",103
"scary",60,"correct",474.091170215557,"experimental",104
"shred",60,"correct",605.784718398461,"experimental",105
"wrump",60,"correct",550.212190024212,"experimental",106
"quiet",60,"correct",548.687717374862,"experimental",107
"dworp",60,"correct",521.110226994425,"experimental",108
"mirth",60,"correct",535.419653873854,"experimental",109
"quote",60,"correct",544.821693306149,"experimental",110
