"word","ID","accuracy","rt","trial_type","trial_number"
"drown",94,"correct",536.553690217108,"practice",1
"fruit",94,"correct",482.576200775764,"practice",2
"elbow",94,"correct",383.15632939341,"practice",3
"climb",94,"correct",460.733902890799,"practice",4
"brick",94,"correct",512.368677059714,"practice",5
"drorp",94,"correct",512.938378321436,"practice",6
"snorp",94,NA,NA,"practice",7
"florp",94,"correct",446.800127761926,"practice",8
"blarp",94,"correct",491.206510661429,"practice",9
"plimp",94,"correct",529.464546017596,"practice",10
"zrimp",94,"correct",536.553690217108,"experimental",11
"quart",94,"correct",465.023635360192,"experimental",12
"spork",94,"correct",378.402827045219,"experimental",13
"swipe",94,NA,NA,"experimental",14
"wrasp",94,"correct",492.782035791384,"experimental",15
"pluck",94,"correct",542.381286194393,"experimental",16
"group",94,"correct",477.486862804448,"experimental",17
"train",94,"correct",468.04439119006,"experimental",18
"liver",94,"correct",480.101690023636,"experimental",19
"ocean",94,"correct",496.947658816333,"experimental",20
"grisp",94,"correct",540.82618146174,"experimental",21
"drisp",94,"correct",529.464546017596,"experimental",22
"apple",94,"correct",517.532059363963,"experimental",23
"flibb",94,"correct",520.692807385903,"experimental",24
"mlorp",94,"correct",479.849037086937,"experimental",25
"shine",94,"correct",605.306481615423,"experimental",26
"clock",94,"correct",499.539992623065,"experimental",27
"quote",94,"correct",522.120700262035,"experimental",28
"stare",94,"correct",606.38670977024,"experimental",29
"scary",94,"correct",545.274286948377,"experimental",30
"light",94,"correct",517.663081858652,"experimental",31
"table",94,"correct",523.743644152752,"experimental",32
"mrump",94,"correct",505.112790892581,"experimental",33
"grind",94,"correct",583.962648051299,"experimental",34
"prump",94,"correct",481.567812956363,"experimental",35
"xrimp",94,NA,NA,"experimental",36
"glorf",94,"correct",503.82298980185,"experimental",37
"nlorp",94,"correct",462.673296681229,"experimental",38
"flock",94,"correct",512.307534073581,"experimental",39
"dwasp",94,"correct",532.234495064201,"experimental",40
"onion",94,"correct",509.42197322621,"experimental",41
"plurt",94,"correct",467.633196500448,"experimental",42
"water",94,"correct",475.189749744042,"experimental",43
"plane",94,"correct",481.958849803047,"experimental",44
"vlasp",94,"correct",487.359839739401,"experimental",45
"sleek",94,"correct",477.445996560493,"experimental",46
"dworp",94,"correct",488.564390702176,"experimental",47
"mango",94,"correct",462.850055719772,"experimental",48
"blump",94,"correct",437.703263104808,"experimental",49
"laugh",94,"correct",503.070274081789,"experimental",50
"heart",94,"correct",464.603723559803,"experimental",51
"jwump",94,"correct",508.752437922505,"experimental",52
"dresp",94,"correct",425.248144518092,"experimental",53
"trasp",94,"correct",424.358739830647,"experimental",54
"wrump",94,"correct",562.885320546354,"experimental",55
"shred",94,"correct",457.281084776895,"experimental",56
"hrump",94,"correct",527.113993072111,"experimental",57
"qrump",94,"correct",503.528103350298,"experimental",58
"snibb",94,"correct",497.227336163277,"experimental",59
"blasp",94,"correct",512.368677059714,"experimental",60
"xlorp",94,"correct",557.241463352947,"experimental",61
"clorb",94,"correct",475.0234171379,"experimental",62
"crasp",94,"correct",560.850905939665,"experimental",63
"zworp",94,"correct",499.697143888311,"experimental",64
"dramp",94,"correct",512.938378321436,"experimental",65
"vlump",94,"correct",446.890458270157,"experimental",66
"blorf",94,"correct",512.982885747686,"experimental",67
"brush",94,"correct",521.058148967677,"experimental",68
"slurb",94,"correct",559.925644649014,"experimental",69
"prasp",94,"correct",573.220075232819,"experimental",70
"bread",94,"incorrect",434.330352351556,"experimental",71
"chair",94,"correct",446.800127761926,"experimental",72
"piano",94,"correct",568.517952818854,"experimental",73
"ruler",94,"correct",511.892111101147,"experimental",74
"swoop",94,"incorrect",533.463807435776,"experimental",75
"sugar",94,NA,NA,"experimental",76
"haste",94,"correct",494.704084062108,"experimental",77
"quill",94,"correct",417.928970561278,"experimental",78
"nrimp",94,"correct",545.695205051759,"experimental",79
"plasp",94,"correct",485.621388131449,"experimental",80
"quiet",94,"correct",461.304521346558,"experimental",81
"saint",94,"correct",503.083857932731,"experimental",82
"brump",94,"correct",511.516492645769,"experimental",83
"squat",94,"correct",526.42195429311,"experimental",84
"crane",94,"correct",493.674280454906,"experimental",85
"globe",94,"correct",431.53338706419,"experimental",86
"speak",94,"correct",510.307644423396,"experimental",87
"honor",94,"correct",508.981331667988,"experimental",88
"judge",94,"correct",491.619316962822,"experimental",89
"florp",94,"correct",461.343307559292,"experimental",90
"grape",94,"correct",510.097759230929,"experimental",91
"trimp",94,"correct",489.684950308844,"experimental",92
"quibb",94,"correct",491.206510661429,"experimental",93
"sloth",94,"correct",542.446941001214,"experimental",94
"twasp",94,"correct",402.961429753291,"experimental",95
"knasp",94,"correct",380.723603029728,"experimental",96
"sweep",94,"correct",571.761115594293,"experimental",97
"mirth",94,"correct",449.684621361216,"experimental",98
"flame",94,"correct",565.217193330991,"experimental",99
"plant",94,"correct",383.15632939341,"experimental",100
"glasp",94,"correct",469.317884245553,"experimental",101
"frasp",94,"correct",477.780583959086,"experimental",102
"lwump",94,"correct",504.17959248499,"experimental",103
"qrasp",94,NA,NA,"experimental",104
"skump",94,"correct",485.591210974316,"experimental",105
"flasp",94,"correct",523.146077230793,"experimental",106
"klirp",94,"correct",532.0139995036,"experimental",107
"snack",94,"incorrect",491.392337681421,"experimental",108
"zlorp",94,"correct",467.703396609329,"experimental",109
"jlorp",94,"correct",484.088352246405,"experimental",110
