"word","ID","accuracy","rt","trial_type","trial_number"
"elbow",13,"correct",508.260710745887,"practice",1
"brick",13,"correct",516.423320189218,"practice",2
"drown",13,"correct",390.636553870811,"practice",3
"fruit",13,"correct",451.927230049545,"practice",4
"climb",13,"correct",424.59681992766,"practice",5
"snorp",13,"correct",594.574171137786,"practice",6
"plimp",13,"correct",427.386197197142,"practice",7
"blarp",13,"correct",525.579068228698,"practice",8
"drorp",13,"correct",543.662506605944,"practice",9
"florp",13,"correct",618.646190787843,"practice",10
"wrump",13,"correct",534.977502296605,"experimental",11
"xrimp",13,"correct",594.574171137786,"experimental",12
"snack",13,"correct",502.781314248149,"experimental",13
"train",13,"incorrect",553.591386188868,"experimental",14
"mlorp",13,"correct",531.321517690694,"experimental",15
"ocean",13,"correct",363.573189092733,"experimental",16
"knasp",13,"correct",532.992611187208,"experimental",17
"quibb",13,"correct",463.653279958295,"experimental",18
"judge",13,"correct",513.297705265109,"experimental",19
"glorf",13,"correct",468.982627133234,"experimental",20
"vlump",13,"correct",477.760121260003,"experimental",21
"crasp",13,"correct",573.027705286957,"experimental",22
"water",13,"correct",550.081321378806,"experimental",23
"drisp",13,"incorrect",578.389870979528,"experimental",24
"plasp",13,"correct",497.297045777572,"experimental",25
"blump",13,"correct",505.390239856035,"experimental",26
"sugar",13,"correct",522.984195200746,"experimental",27
"bread",13,"correct",493.881657313656,"experimental",28
"trimp",13,"correct",539.832365883341,"experimental",29
"group",13,"correct",427.386197197142,"experimental",30
"haste",13,"correct",465.683302833942,"experimental",31
"prump",13,"correct",455.632662423646,"experimental",32
"flame",13,"correct",488.387317468702,"experimental",33
"shred",13,"correct",585.480932103805,"experimental",34
"flasp",13,"correct",509.947800809558,"experimental",35
"dwasp",13,"correct",541.851969030444,"experimental",36
"snibb",13,"correct",545.889152714786,"experimental",37
"plant",13,"correct",618.646190787843,"experimental",38
"dworp",13,"correct",544.655911071301,"experimental",39
"plane",13,"correct",470.140805784007,"experimental",40
"flibb",13,"correct",408.869749906929,"experimental",41
"dramp",13,"correct",464.856936404205,"experimental",42
"liver",13,NA,NA,"experimental",43
"honor",13,"correct",510.604906621661,"experimental",44
"heart",13,"correct",504.35620780701,"experimental",45
"stare",13,"correct",455.991867130468,"experimental",46
"mirth",13,"correct",525.579068228698,"experimental",47
"plurt",13,"correct",444.477672683291,"experimental",48
"quote",13,"correct",544.566978632037,"experimental",49
"onion",13,"incorrect",500.20012186403,"experimental",50
"florp",13,"correct",495.811078868118,"experimental",51
"spork",13,"correct",451.86502110123,"experimental",52
"globe",13,"correct",573.615075862343,"experimental",53
"dresp",13,"correct",502.018043565343,"experimental",54
"saint",13,"correct",440.241507246019,"experimental",55
"jlorp",13,NA,NA,"experimental",56
"clorb",13,"correct",505.766399540117,"experimental",57
"squat",13,"correct",424.59681992766,"experimental",58
"table",13,NA,NA,"experimental",59
"flock",13,"correct",562.669086911453,"experimental",60
"grisp",13,"correct",537.069762460785,"experimental",61
"zlorp",13,"correct",514.126568861176,"experimental",62
"nrimp",13,"correct",445.024374840441,"experimental",63
"piano",13,"correct",576.629794456495,"experimental",64
"sweep",13,NA,NA,"experimental",65
"crane",13,"correct",482.165665101575,"experimental",66
"vlasp",13,"correct",395.829197563924,"experimental",67
"trasp",13,"correct",489.467214896918,"experimental",68
"grind",13,"correct",390.636553870811,"experimental",69
"apple",13,"correct",381.838344772803,"experimental",70
"swoop",13,"correct",425.365520274951,"experimental",71
"glasp",13,"correct",486.975365954421,"experimental",72
"quart",13,"correct",543.662506605944,"experimental",73
"xlorp",13,"correct",508.394825869333,"experimental",74
"light",13,"correct",543.508419703146,"experimental",75
"nlorp",13,"correct",545.314934078772,"experimental",76
"sloth",13,"correct",411.724775194584,"experimental",77
"zworp",13,"correct",490.094596809185,"experimental",78
"skump",13,"correct",501.681803139993,"experimental",79
"prasp",13,"correct",516.423320189218,"experimental",80
"sleek",13,"correct",571.50552459049,"experimental",81
"grape",13,"correct",451.435731663526,"experimental",82
"ruler",13,"correct",453.659072131104,"experimental",83
"mango",13,"correct",529.502667136039,"experimental",84
"hrump",13,"correct",472.454556321966,"experimental",85
"blasp",13,"correct",464.543656450047,"experimental",86
"wrasp",13,"correct",450.867494188014,"experimental",87
"klirp",13,"correct",525.736732605277,"experimental",88
"speak",13,"correct",548.343534452058,"experimental",89
"pluck",13,"correct",381.705800273521,"experimental",90
"zrimp",13,"incorrect",484.593996204442,"experimental",91
"quill",13,"correct",524.930749973703,"experimental",92
"clock",13,"incorrect",430.158351370048,"experimental",93
"laugh",13,"correct",508.260710745887,"experimental",94
"swipe",13,"correct",525.51486251638,"experimental",95
"mrump",13,"correct",474.558789558436,"experimental",96
"jwump",13,"correct",446.549808468687,"experimental",97
"qrump",13,"correct",533.05923384512,"experimental",98
"chair",13,"correct",423.689421661401,"experimental",99
"brush",13,"correct",439.28756342096,"experimental",100
"quiet",13,NA,NA,"experimental",101
"qrasp",13,"correct",503.129354641349,"experimental",102
"frasp",13,"correct",451.927230049545,"experimental",103
"lwump",13,"correct",494.384827161993,"experimental",104
"twasp",13,"correct",497.61921964826,"experimental",105
"blorf",13,"correct",565.915249033116,"experimental",106
"slurb",13,"correct",524.075846897026,"experimental",107
"shine",13,"correct",506.447085762896,"experimental",108
"scary",13,"incorrect",421.391188222982,"experimental",109
"brump",13,"correct",434.503672345529,"experimental",110
