"word","ID","accuracy","rt","trial_type","trial_number"
"brick",67,"correct",444.367171145721,"practice",1
"elbow",67,"correct",432.330918282038,"practice",2
"climb",67,"correct",472.822805121366,"practice",3
"drown",67,"correct",451.179571622226,"practice",4
"fruit",67,"correct",539.046237928305,"practice",5
"plimp",67,"correct",492.862310565518,"practice",6
"snorp",67,"incorrect",528.10473564003,"practice",7
"drorp",67,"correct",529.953755771513,"practice",8
"blarp",67,"correct",421.375501839998,"practice",9
"florp",67,"correct",472.454629567282,"practice",10
"hrump",67,"correct",490.275031189357,"experimental",11
"stare",67,"correct",495.177240191533,"experimental",12
"qrump",67,"correct",590.683130461048,"experimental",13
"sweep",67,"correct",451.179571622226,"experimental",14
"dresp",67,"correct",524.157064043067,"experimental",15
"glorf",67,"correct",504.867284446316,"experimental",16
"pluck",67,NA,NA,"experimental",17
"honor",67,"correct",565.84227048126,"experimental",18
"frasp",67,"correct",519.110353724468,"experimental",19
"spork",67,"correct",483.911599698051,"experimental",20
"brush",67,"correct",453.768079202068,"experimental",21
"prump",67,"correct",569.009123189788,"experimental",22
"xrimp",67,"incorrect",550.379047893611,"experimental",23
"crane",67,"correct",613.50082735377,"experimental",24
"wrasp",67,"correct",575.412257260271,"experimental",25
"water",67,"correct",494.344453416949,"experimental",26
"wrump",67,"correct",532.87417533112,"experimental",27
"plane",67,NA,NA,"experimental",28
"group",67,"correct",420.553773842775,"experimental",29
"haste",67,"correct",516.895675092162,"experimental",30
"saint",67,"correct",456.068508423436,"experimental",31
"vlasp",67,"correct",499.013216689618,"experimental",32
"chair",67,"correct",535.605983333996,"experimental",33
"glasp",67,"correct",557.494760346548,"experimental",34
"twasp",67,"correct",572.219121636746,"experimental",35
"swoop",67,"correct",498.543499047688,"experimental",36
"zrimp",67,"correct",517.666332661341,"experimental",37
"piano",67,"correct",517.28822612879,"experimental",38
"nlorp",67,"correct",583.225186011701,"experimental",39
"sleek",67,"correct",517.303277683375,"experimental",40
"snibb",67,"correct",493.514664431082,"experimental",41
"jwump",67,"correct",578.94721971344,"experimental",42
"onion",67,"correct",582.664873797972,"experimental",43
"crasp",67,"correct",486.65439840661,"experimental",44
"liver",67,NA,NA,"experimental",45
"clorb",67,"correct",570.412596539931,"experimental",46
"plasp",67,"correct",528.851606298893,"experimental",47
"xlorp",67,NA,NA,"experimental",48
"dworp",67,"correct",432.330918282038,"experimental",49
"dwasp",67,"correct",535.984295760078,"experimental",50
"clock",67,"correct",401.786575378316,"experimental",51
"mango",67,"correct",535.118706170867,"experimental",52
"heart",67,"correct",576.148294279327,"experimental",53
"zworp",67,"correct",536.425891545983,"experimental",54
"swipe",67,"correct",489.698191284199,"experimental",55
"grind",67,"correct",467.185673297865,"experimental",56
"shred",67,"correct",603.788684082678,"experimental",57
"zlorp",67,"correct",457.609911868732,"experimental",58
"dramp",67,NA,NA,"experimental",59
"qrasp",67,"correct",555.871032864578,"experimental",60
"brump",67,"correct",359.185901142373,"experimental",61
"mlorp",67,"correct",484.150592055286,"experimental",62
"prasp",67,"correct",437.79868018944,"experimental",63
"quibb",67,"correct",459.21766581151,"experimental",64
"trasp",67,"correct",536.670525957739,"experimental",65
"globe",67,"correct",479.343382195241,"experimental",66
"blasp",67,"incorrect",554.845222350371,"experimental",67
"shine",67,"correct",507.887028601941,"experimental",68
"quill",67,"correct",421.375501839998,"experimental",69
"apple",67,"correct",519.663212406171,"experimental",70
"plant",67,"correct",443.15860252829,"experimental",71
"jlorp",67,"correct",548.063554077653,"experimental",72
"train",67,"correct",439.74776844152,"experimental",73
"nrimp",67,"correct",587.79524680715,"experimental",74
"bread",67,"correct",528.10473564003,"experimental",75
"ocean",67,"correct",535.372698245823,"experimental",76
"light",67,"correct",470.866531592377,"experimental",77
"laugh",67,"correct",539.378855750277,"experimental",78
"sloth",67,"correct",580.072314257564,"experimental",79
"squat",67,"incorrect",527.211494351955,"experimental",80
"quiet",67,"correct",444.367171145721,"experimental",81
"grape",67,"correct",512.604824162299,"experimental",82
"klirp",67,"correct",419.14982014243,"experimental",83
"blorf",67,"correct",572.066549032522,"experimental",84
"slurb",67,"correct",495.994157333434,"experimental",85
"mrump",67,"correct",433.700117190674,"experimental",86
"skump",67,"correct",523.126877441396,"experimental",87
"judge",67,"correct",492.862310565518,"experimental",88
"quart",67,"correct",506.58876511008,"experimental",89
"flame",67,"correct",567.507633159096,"experimental",90
"drisp",67,"correct",544.975987175387,"experimental",91
"plurt",67,"correct",482.948249399168,"experimental",92
"grisp",67,"correct",539.046237928305,"experimental",93
"flasp",67,"incorrect",562.337764905399,"experimental",94
"blump",67,"correct",472.822805121366,"experimental",95
"table",67,"correct",509.998920037503,"experimental",96
"ruler",67,"correct",415.380376051086,"experimental",97
"sugar",67,"correct",517.448768738416,"experimental",98
"flibb",67,"correct",575.85401795327,"experimental",99
"snack",67,"correct",507.450634883501,"experimental",100
"knasp",67,"correct",500.696333699747,"experimental",101
"quote",67,"correct",487.118799968405,"experimental",102
"speak",67,"correct",488.070716430645,"experimental",103
"florp",67,"correct",505.854841159976,"experimental",104
"trimp",67,"correct",472.454629567282,"experimental",105
"mirth",67,"correct",425.69515434675,"experimental",106
"flock",67,"incorrect",555.60535245453,"experimental",107
"scary",67,"correct",508.621096123565,"experimental",108
"lwump",67,"correct",591.199910037461,"experimental",109
"vlump",67,"incorrect",491.510592629414,"experimental",110
