"word","ID","accuracy","rt","trial_type","trial_number"
"fruit",9,"correct",531.450681803665,"practice",1
"drown",9,"correct",533.122989377668,"practice",2
"climb",9,"correct",461.857700037416,"practice",3
"brick",9,"correct",486.176093734696,"practice",4
"elbow",9,"correct",384.828601601094,"practice",5
"snorp",9,"correct",494.712640562142,"practice",6
"florp",9,"correct",577.371410350407,"practice",7
"blarp",9,"correct",474.671034039856,"practice",8
"drorp",9,"correct",483.200030306337,"practice",9
"plimp",9,"correct",536.207700268097,"practice",10
"knasp",9,NA,NA,"experimental",11
"water",9,"correct",426.656103840052,"experimental",12
"sweep",9,"correct",599.289831552626,"experimental",13
"crasp",9,"correct",538.001200101478,"experimental",14
"zlorp",9,"correct",472.228518010205,"experimental",15
"apple",9,"correct",459.707383970028,"experimental",16
"group",9,"correct",618.571309521604,"experimental",17
"quibb",9,"correct",357.149425001462,"experimental",18
"ruler",9,"correct",402.919639332218,"experimental",19
"piano",9,"correct",538.968049644016,"experimental",20
"zrimp",9,"incorrect",545.007107429801,"experimental",21
"frasp",9,"correct",528.178669035876,"experimental",22
"swipe",9,"correct",479.317923917497,"experimental",23
"snibb",9,"correct",452.285102740825,"experimental",24
"saint",9,"correct",542.496443738966,"experimental",25
"quart",9,"correct",486.176093734696,"experimental",26
"sloth",9,"correct",480.706903555038,"experimental",27
"globe",9,"correct",563.238513505476,"experimental",28
"clorb",9,"correct",504.571721502531,"experimental",29
"flame",9,"correct",493.915475016701,"experimental",30
"judge",9,"correct",490.557286957264,"experimental",31
"bread",9,"correct",577.778094872096,"experimental",32
"quiet",9,"correct",442.434382360823,"experimental",33
"prasp",9,"correct",483.027878312892,"experimental",34
"lwump",9,"incorrect",545.295510465842,"experimental",35
"xlorp",9,"correct",567.940073521332,"experimental",36
"crane",9,NA,NA,"experimental",37
"plasp",9,"incorrect",551.963295447065,"experimental",38
"speak",9,"incorrect",411.946350539912,"experimental",39
"blorf",9,"correct",505.661761685907,"experimental",40
"flock",9,"correct",548.546710207334,"experimental",41
"vlump",9,"correct",569.099134521034,"experimental",42
"plane",9,"correct",594.035090743423,"experimental",43
"haste",9,"correct",437.182068282591,"experimental",44
"zworp",9,"correct",563.092642598898,"experimental",45
"brump",9,"correct",461.293454160887,"experimental",46
"xrimp",9,"correct",549.604492340185,"experimental",47
"dwasp",9,"correct",545.037287956153,"experimental",48
"quote",9,"correct",500.310454408734,"experimental",49
"honor",9,"correct",524.003666335673,"experimental",50
"pluck",9,"correct",536.207700268097,"experimental",51
"brush",9,"correct",491.916757044075,"experimental",52
"qrasp",9,"incorrect",481.011212029382,"experimental",53
"shred",9,"correct",474.671034039856,"experimental",54
"train",9,"incorrect",531.253390207478,"experimental",55
"trimp",9,"correct",515.618311301318,"experimental",56
"blump",9,"correct",577.329480912149,"experimental",57
"mirth",9,"correct",479.103040519324,"experimental",58
"liver",9,"correct",457.030927997215,"experimental",59
"nlorp",9,"correct",530.604209338027,"experimental",60
"plurt",9,NA,NA,"experimental",61
"drisp",9,"correct",384.828601601094,"experimental",62
"laugh",9,"correct",477.009531606313,"experimental",63
"clock",9,"incorrect",496.376079911608,"experimental",64
"qrump",9,"correct",555.505233257121,"experimental",65
"squat",9,"correct",529.254279316886,"experimental",66
"grape",9,"incorrect",544.228523074483,"experimental",67
"mango",9,"correct",487.356117286527,"experimental",68
"klirp",9,"incorrect",575.975515729457,"experimental",69
"chair",9,"incorrect",533.954626587773,"experimental",70
"quill",9,"correct",475.302909164167,"experimental",71
"mrump",9,"correct",473.579333434203,"experimental",72
"light",9,"correct",491.782399937895,"experimental",73
"jwump",9,"correct",550.002908764981,"experimental",74
"hrump",9,"correct",447.447951413354,"experimental",75
"sleek",9,"correct",563.764378424569,"experimental",76
"table",9,"correct",511.70922810001,"experimental",77
"jlorp",9,"correct",533.122989377668,"experimental",78
"glasp",9,"correct",506.022062963693,"experimental",79
"onion",9,"correct",545.879911875262,"experimental",80
"swoop",9,"correct",457.991465538671,"experimental",81
"wrasp",9,"correct",476.212693309128,"experimental",82
"plant",9,"correct",516.901636724539,"experimental",83
"nrimp",9,"correct",574.706887171872,"experimental",84
"wrump",9,"correct",494.712640562142,"experimental",85
"stare",9,NA,NA,"experimental",86
"flasp",9,"correct",530.895700484698,"experimental",87
"twasp",9,"correct",614.269186454398,"experimental",88
"grind",9,"correct",476.733196767624,"experimental",89
"heart",9,"correct",481.734665359907,"experimental",90
"blasp",9,"incorrect",461.143960347996,"experimental",91
"skump",9,"correct",534.190224293702,"experimental",92
"vlasp",9,"correct",545.543957075372,"experimental",93
"dramp",9,"correct",524.582439730176,"experimental",94
"scary",9,"correct",517.28270289512,"experimental",95
"grisp",9,"correct",566.074225278222,"experimental",96
"dworp",9,NA,NA,"experimental",97
"mlorp",9,"correct",525.820292322131,"experimental",98
"flibb",9,"correct",531.450681803665,"experimental",99
"sugar",9,"correct",461.857700037416,"experimental",100
"trasp",9,"correct",564.720016479695,"experimental",101
"prump",9,"correct",522.279313879906,"experimental",102
"glorf",9,"correct",494.448462638877,"experimental",103
"shine",9,"correct",452.476014785857,"experimental",104
"snack",9,"correct",436.540968472904,"experimental",105
"ocean",9,"correct",528.546978833527,"experimental",106
"spork",9,"correct",504.437278730013,"experimental",107
"slurb",9,"correct",481.860819695342,"experimental",108
"florp",9,"correct",485.383828331394,"experimental",109
"dresp",9,"correct",483.200030306337,"experimental",110
