"word","ID","accuracy","rt","trial_type","trial_number"
"fruit",35,"correct",575.505303166367,"practice",1
"drown",35,"correct",372.363222411411,"practice",2
"elbow",35,"correct",511.213132700089,"practice",3
"brick",35,"correct",491.553733981554,"practice",4
"climb",35,"correct",527.081679060806,"practice",5
"plimp",35,"incorrect",449.5069690718,"practice",6
"blarp",35,"correct",509.814987414726,"practice",7
"florp",35,"correct",508.825122319385,"practice",8
"drorp",35,"correct",507.310446498747,"practice",9
"snorp",35,"correct",489.729034604098,"practice",10
"flame",35,"correct",557.655596255975,"experimental",11
"stare",35,"correct",542.520503725931,"experimental",12
"skump",35,"correct",473.109137429883,"experimental",13
"spork",35,"correct",465.463529901626,"experimental",14
"jwump",35,"correct",491.331479979643,"experimental",15
"quart",35,"incorrect",437.196154240903,"experimental",16
"quote",35,"correct",560.499515530367,"experimental",17
"vlump",35,NA,NA,"experimental",18
"water",35,"correct",527.020770544697,"experimental",19
"globe",35,NA,NA,"experimental",20
"sweep",35,"correct",562.543617035832,"experimental",21
"prump",35,"correct",550.743164056131,"experimental",22
"clorb",35,"correct",568.631949093928,"experimental",23
"plurt",35,"correct",498.293671341265,"experimental",24
"quill",35,"correct",558.209540832686,"experimental",25
"piano",35,"incorrect",614.252895887571,"experimental",26
"flock",35,"correct",575.269062727221,"experimental",27
"xrimp",35,"correct",473.118346992856,"experimental",28
"knasp",35,"correct",508.825122319385,"experimental",29
"snibb",35,"correct",503.720457751922,"experimental",30
"trimp",35,"correct",548.099301595429,"experimental",31
"grisp",35,"correct",548.368390486207,"experimental",32
"flasp",35,"correct",539.921423970857,"experimental",33
"hrump",35,"correct",513.489725759281,"experimental",34
"wrump",35,"correct",536.060300669783,"experimental",35
"wrasp",35,"correct",515.955379129269,"experimental",36
"nlorp",35,"correct",465.344812937001,"experimental",37
"quibb",35,"correct",455.132396592486,"experimental",38
"qrump",35,"correct",512.668483029745,"experimental",39
"crane",35,"correct",504.49390070197,"experimental",40
"shine",35,"correct",549.29473266632,"experimental",41
"nrimp",35,"correct",591.015110681395,"experimental",42
"mirth",35,"correct",490.623532394498,"experimental",43
"shred",35,"correct",488.750569940892,"experimental",44
"honor",35,"correct",483.985432387798,"experimental",45
"bread",35,NA,NA,"experimental",46
"brush",35,"correct",495.233973249356,"experimental",47
"blorf",35,"correct",481.806053775254,"experimental",48
"dramp",35,"correct",481.830898295826,"experimental",49
"plane",35,"correct",533.596895384212,"experimental",50
"liver",35,"correct",482.850714575216,"experimental",51
"mlorp",35,"correct",491.553733981554,"experimental",52
"zworp",35,"correct",544.834542443424,"experimental",53
"mango",35,"correct",502.414349036753,"experimental",54
"dwasp",35,"correct",516.853409092588,"experimental",55
"xlorp",35,"correct",463.84456527549,"experimental",56
"florp",35,"correct",436.223678349604,"experimental",57
"qrasp",35,"correct",528.108104872171,"experimental",58
"brump",35,"correct",511.213132700089,"experimental",59
"sugar",35,"correct",592.235218612631,"experimental",60
"scary",35,"correct",502.374127776215,"experimental",61
"group",35,"correct",432.939445808194,"experimental",62
"saint",35,"correct",455.817330102093,"experimental",63
"glorf",35,"correct",479.322930650426,"experimental",64
"sloth",35,"correct",372.363222411411,"experimental",65
"blasp",35,"correct",507.310446498747,"experimental",66
"trasp",35,"correct",567.104984255423,"experimental",67
"blump",35,"correct",472.312191184108,"experimental",68
"glasp",35,"correct",456.97157883495,"experimental",69
"judge",35,"correct",575.505303166367,"experimental",70
"swoop",35,"correct",452.938402506894,"experimental",71
"sleek",35,"correct",527.081679060806,"experimental",72
"vlasp",35,"correct",463.527531637304,"experimental",73
"light",35,"correct",533.177562402777,"experimental",74
"laugh",35,"correct",595.525628577379,"experimental",75
"ruler",35,"correct",522.290784156408,"experimental",76
"plant",35,"correct",500.565836523179,"experimental",77
"pluck",35,"correct",509.814987414726,"experimental",78
"zlorp",35,"correct",484.434337775935,"experimental",79
"dresp",35,NA,NA,"experimental",80
"dworp",35,"correct",493.327038515259,"experimental",81
"lwump",35,"correct",489.24862287621,"experimental",82
"speak",35,"correct",483.0348820298,"experimental",83
"swipe",35,"correct",455.034771676921,"experimental",84
"clock",35,"correct",420.127161514468,"experimental",85
"zrimp",35,"correct",513.860210348976,"experimental",86
"plasp",35,"correct",501.852534947579,"experimental",87
"drisp",35,"correct",509.373102766744,"experimental",88
"prasp",35,"correct",445.919786411833,"experimental",89
"train",35,"correct",556.369277211683,"experimental",90
"flibb",35,"correct",577.964485807929,"experimental",91
"grind",35,"correct",472.916667431798,"experimental",92
"slurb",35,"correct",489.495526955877,"experimental",93
"apple",35,"correct",477.093096102749,"experimental",94
"frasp",35,"correct",489.729034604098,"experimental",95
"snack",35,"correct",483.012473098459,"experimental",96
"table",35,"correct",469.801242754634,"experimental",97
"mrump",35,NA,NA,"experimental",98
"crasp",35,"correct",395.694480914001,"experimental",99
"squat",35,"correct",444.990781767107,"experimental",100
"twasp",35,"correct",563.969609466648,"experimental",101
"grape",35,"correct",511.756023989816,"experimental",102
"chair",35,"correct",538.127185195359,"experimental",103
"ocean",35,"correct",469.523118517962,"experimental",104
"heart",35,"correct",460.45235651879,"experimental",105
"quiet",35,"correct",447.295024343679,"experimental",106
"onion",35,"correct",399.683362802548,"experimental",107
"haste",35,"correct",502.71910301434,"experimental",108
"klirp",35,"correct",572.730621368692,"experimental",109
"jlorp",35,"correct",544.39621707165,"experimental",110
