"word","ID","accuracy","rt","trial_type","trial_number"
"elbow",51,"incorrect",549.996627025746,"practice",1
"drown",51,"correct",526.886476499307,"practice",2
"fruit",51,"correct",563.489142334213,"practice",3
"climb",51,"correct",547.384065178434,"practice",4
"brick",51,"incorrect",487.364202532195,"practice",5
"drorp",51,"correct",474.768879689929,"practice",6
"blarp",51,"correct",471.720036544995,"practice",7
"plimp",51,"correct",596.225333136912,"practice",8
"snorp",51,"correct",488.805850721043,"practice",9
"florp",51,"correct",515.692106941387,"practice",10
"qrasp",51,"correct",497.159093948798,"experimental",11
"plant",51,"correct",524.542376740486,"experimental",12
"light",51,"correct",573.398955393968,"experimental",13
"table",51,"correct",525.080342011283,"experimental",14
"shine",51,"correct",498.618744944767,"experimental",15
"jwump",51,"correct",474.720668143509,"experimental",16
"qrump",51,"correct",503.065216780613,"experimental",17
"ocean",51,"correct",529.448503028176,"experimental",18
"quiet",51,"correct",520.699496871209,"experimental",19
"dwasp",51,"correct",515.692106941387,"experimental",20
"brump",51,"incorrect",494.355074063366,"experimental",21
"blorf",51,"correct",475.675122114279,"experimental",22
"sloth",51,"correct",445.367909010644,"experimental",23
"wrasp",51,"correct",539.721057002316,"experimental",24
"honor",51,"correct",531.674002852588,"experimental",25
"saint",51,NA,NA,"experimental",26
"plane",51,"correct",505.84819108255,"experimental",27
"pluck",51,"correct",512.442672391472,"experimental",28
"florp",51,"incorrect",566.688818496146,"experimental",29
"water",51,"correct",561.545580314193,"experimental",30
"xlorp",51,"incorrect",449.809940832578,"experimental",31
"shred",51,"correct",515.413109694033,"experimental",32
"twasp",51,"correct",517.954143055047,"experimental",33
"quill",51,"incorrect",542.172469633043,"experimental",34
"sweep",51,"correct",487.364202532195,"experimental",35
"dramp",51,"correct",521.537913043815,"experimental",36
"quibb",51,"correct",580.491391865397,"experimental",37
"trasp",51,"correct",432.258467502673,"experimental",38
"mlorp",51,"correct",637.625265680753,"experimental",39
"flasp",51,"correct",559.677632350405,"experimental",40
"prump",51,"correct",419.997576722826,"experimental",41
"apple",51,"correct",563.489142334213,"experimental",42
"swipe",51,"correct",496.207984727707,"experimental",43
"sugar",51,"correct",498.580009800221,"experimental",44
"grind",51,"correct",376.180205107328,"experimental",45
"glasp",51,"incorrect",446.564134753473,"experimental",46
"quote",51,"correct",549.996627025746,"experimental",47
"chair",51,"correct",526.886476499307,"experimental",48
"plurt",51,"correct",547.384065178434,"experimental",49
"snibb",51,"correct",493.724915427441,"experimental",50
"brush",51,NA,NA,"experimental",51
"globe",51,"correct",554.189471313657,"experimental",52
"nrimp",51,"correct",494.948230773209,"experimental",53
"clorb",51,"correct",510.22799492009,"experimental",54
"zlorp",51,"correct",556.250253418642,"experimental",55
"crane",51,"correct",538.308230010357,"experimental",56
"nlorp",51,"correct",496.578560855449,"experimental",57
"flock",51,"incorrect",470.184158544789,"experimental",58
"snack",51,"correct",408.98247718579,"experimental",59
"flibb",51,"incorrect",570.906726761224,"experimental",60
"laugh",51,"correct",545.84847102322,"experimental",61
"quart",51,"correct",566.640841794512,"experimental",62
"zrimp",51,"incorrect",453.099768853039,"experimental",63
"speak",51,"incorrect",522.681889234314,"experimental",64
"onion",51,"correct",521.637291564003,"experimental",65
"plasp",51,"correct",386.284580499719,"experimental",66
"liver",51,"correct",488.805850721043,"experimental",67
"hrump",51,"correct",571.739066856374,"experimental",68
"piano",51,"correct",435.513080518151,"experimental",69
"flame",51,"correct",487.83276563809,"experimental",70
"jlorp",51,"correct",556.908845532813,"experimental",71
"blasp",51,"correct",542.549721334287,"experimental",72
"sleek",51,"correct",464.467655289257,"experimental",73
"haste",51,"correct",510.382666097908,"experimental",74
"blump",51,"correct",527.381687685854,"experimental",75
"crasp",51,"correct",554.0104149796,"experimental",76
"dworp",51,NA,NA,"experimental",77
"squat",51,"correct",560.475910774399,"experimental",78
"frasp",51,"correct",471.259852016856,"experimental",79
"zworp",51,"correct",447.991381239541,"experimental",80
"glorf",51,"correct",548.733302748985,"experimental",81
"dresp",51,"correct",505.752741737836,"experimental",82
"stare",51,"correct",559.6800427693,"experimental",83
"mirth",51,"correct",539.291090721865,"experimental",84
"vlump",51,"correct",453.145897743888,"experimental",85
"swoop",51,"correct",554.913644007985,"experimental",86
"judge",51,"correct",474.511784234544,"experimental",87
"knasp",51,"correct",518.414368432811,"experimental",88
"spork",51,"correct",471.359931267521,"experimental",89
"lwump",51,"correct",525.248720850087,"experimental",90
"xrimp",51,"correct",564.977529187152,"experimental",91
"wrump",51,"correct",527.596914127044,"experimental",92
"mrump",51,"correct",572.267938921126,"experimental",93
"clock",51,"correct",541.427985388082,"experimental",94
"bread",51,"correct",554.256292717011,"experimental",95
"mango",51,"correct",538.883122380792,"experimental",96
"group",51,"correct",512.473262844303,"experimental",97
"skump",51,"correct",515.806993563968,"experimental",98
"heart",51,"correct",538.809306729567,"experimental",99
"klirp",51,"correct",522.266753557151,"experimental",100
"vlasp",51,"correct",417.326330453076,"experimental",101
"slurb",51,"correct",540.309047083238,"experimental",102
"scary",51,"correct",535.454639283998,"experimental",103
"grisp",51,NA,NA,"experimental",104
"train",51,"correct",504.059203049808,"experimental",105
"ruler",51,NA,NA,"experimental",106
"prasp",51,"correct",579.534019296091,"experimental",107
"trimp",51,"correct",513.231279959505,"experimental",108
"grape",51,"correct",509.837062972216,"experimental",109
"drisp",51,"correct",596.225333136912,"experimental",110
